Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,218646.0,DMS,INR,1.0,35.0,219041.0,J P ENTERPRISE,06-Jan-2024 11:50 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,35.0,218646.0,DMS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,218647.0,M/s Ever Green Enterprise,INR,1.0,36.0,215709.0,KAILASH BHUYAN,20-Dec-2023 01:51 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,36.0,218647.0,M/s Ever Green Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,218672.0,M/s Annapurna Traders,INR,1.0,37.0,219072.0,K.S. ENTERPRISE,06-Jan-2024 12:23 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,37.0,218672.0,M/s Annapurna Traders,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,218678.0,M/s Excel Enterprise,INR,1.0,38.0,215253.0,Kumarjit Enterprise,20-Dec-2023 10:22 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,38.0,218678.0,M/s Excel Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,218695.0,M/S S.S. ENTERPRISE,INR,1.0,39.0,219214.0,Lakhayajyoti Saikia,06-Jan-2024 02:35 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,39.0,218695.0,M/S S.S. ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,218703.0,M/s Hariom Enterprise,INR,1.0,40.0,218767.0,LUCKY BOOK STALL,05-Jan-2024 06:04 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,40.0,218703.0,M/s Hariom Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,218716.0,M/S P B ENTERPRISE,INR,1.0,41.0,218870.0,Maa Baishnu Devi Offset Press,05-Jan-2024 02:33 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,41.0,218716.0,M/S P B ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,218719.0,M/s Ganesh Enterprise,INR,1.0,42.0,219165.0,MAA LAXMI NARAYAN ENTERPRISE,06-Jan-2024 01:14 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,42.0,218719.0,M/s Ganesh Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,218727.0,ASHIRBAD COMPUTER SOFT,INR,1.0,43.0,218860.0,MANAS DAS,05-Jan-2024 10:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,43.0,218727.0,ASHIRBAD COMPUTER SOFT,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,218766.0,DS Enterprise,INR,1.0,44.0,218586.0,MANISH KUMAR KUMPAWAT,03-Jan-2024 10:02 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,44.0,218766.0,DS Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,218767.0,LUCKY BOOK STALL,INR,1.0,45.0,218991.0,MD ABU NASER,06-Jan-2024 11:57 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,45.0,218767.0,LUCKY BOOK STALL,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,218769.0,M/s Jayshree Enterprise,INR,1.0,46.0,215509.0,M D TRADE AND SUPPLY,22-Dec-2023 02:11 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,46.0,218769.0,M/s Jayshree Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,218786.0,M/S Nirupama Enterprise,INR,1.0,47.0,219027.0,M K D ENTERPRISE,06-Jan-2024 10:40 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,47.0,218786.0,M/S Nirupama Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,218789.0,M/S DIBRU OFFSET,INR,1.0,48.0,219121.0,MRIDU BIKASH BHARALI,06-Jan-2024 12:24 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,48.0,218789.0,M/S DIBRU OFFSET,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,218797.0,M/s Sumati Traders,INR,1.0,49.0,215013.0,M/S Abhiruchi Enterprise,13-Dec-2023 02:35 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,49.0,218797.0,M/s Sumati Traders,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,218818.0,A. G. ENTERPRISE,INR,1.0,50.0,218672.0,M/s Annapurna Traders,04-Jan-2024 08:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,50.0,218818.0,A. G. ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,218821.0,SR Enterprise,INR,1.0,51.0,218823.0,M/S A R ASSOCIATES,06-Jan-2024 11:24 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,51.0,218821.0,SR Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,218823.0,M/S A R ASSOCIATES,INR,1.0,52.0,218906.0,M/S ARNAB JYOTI NATH,06-Jan-2024 10:51 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,52.0,218823.0,M/S A R ASSOCIATES,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,218827.0,HRISOB ENTERPRISE,INR,1.0,53.0,215620.0,M/S Babajee Enterprise,19-Dec-2023 12:35 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,53.0,218827.0,HRISOB ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,218828.0,Bhuyan Offset Printing,INR,1.0,54.0,219258.0,M/S DAS ENTERPRISE,06-Jan-2024 04:49 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,54.0,218828.0,Bhuyan Offset Printing,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,218830.0,DEEPAK CHETRY,INR,1.0,55.0,218789.0,M/S DIBRU OFFSET,06-Jan-2024 02:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,55.0,218830.0,DEEPAK CHETRY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,218850.0,M/s Jyoti Book Stall,INR,1.0,56.0,219082.0,M/s Durga Enterprise,05-Jan-2024 09:14 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,56.0,218850.0,M/s Jyoti Book Stall,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,218853.0,Asomi Enterprise,INR,1.0,57.0,218647.0,M/s Ever Green Enterprise,04-Jan-2024 09:41 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,57.0,218853.0,Asomi Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,218860.0,MANAS DAS,INR,1.0,58.0,218678.0,M/s Excel Enterprise,04-Jan-2024 08:48 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,58.0,218860.0,MANAS DAS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,218870.0,Maa Baishnu Devi Offset Press,INR,1.0,59.0,218719.0,M/s Ganesh Enterprise,05-Jan-2024 09:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,59.0,218870.0,Maa Baishnu Devi Offset Press,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,218880.0,DURGA PRASAD UPADHYA,INR,1.0,60.0,218565.0,M/s Hari Om Associates,04-Jan-2024 03:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,60.0,218880.0,DURGA PRASAD UPADHYA,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,218904.0,Abdus Satter,INR,1.0,61.0,218703.0,M/s Hariom Enterprise,05-Jan-2024 06:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,61.0,218904.0,Abdus Satter,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,218906.0,M/S ARNAB JYOTI NATH,INR,1.0,62.0,219219.0,M/S HIRON OFFSET PRESS,06-Jan-2024 03:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,62.0,218906.0,M/S ARNAB JYOTI NATH,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,218907.0,M/s Shree Kartik Associates,INR,1.0,63.0,218769.0,M/s Jayshree Enterprise,05-Jan-2024 01:35 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,63.0,218907.0,M/s Shree Kartik Associates,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,218917.0,M/s Maa Traders,INR,1.0,64.0,219056.0,M/S - J K CONSTRUCTION AND SUPPLIER,06-Jan-2024 03:14 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,64.0,218917.0,M/s Maa Traders,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,218921.0,ANONDA BEY,INR,1.0,65.0,218850.0,M/s Jyoti Book Stall,05-Jan-2024 06:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,65.0,218921.0,ANONDA BEY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,218944.0,Uniquehut Enterprise,INR,1.0,66.0,219268.0,M/s K.K. Enterprise,06-Jan-2024 04:51 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,66.0,218944.0,Uniquehut Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,218951.0,JAYSHREE ENTERPRISE,INR,1.0,67.0,214835.0,M/S LONI ENTERPRISE,03-Jan-2024 05:16 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,67.0,218951.0,JAYSHREE ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,218991.0,MD ABU NASER,INR,1.0,68.0,218917.0,M/s Maa Traders,05-Jan-2024 12:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,68.0,218991.0,MD ABU NASER,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,218993.0,Dibyajyoti Kaushik,INR,1.0,69.0,219065.0,M/S MD and Sons Traders,05-Jan-2024 08:15 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,69.0,218993.0,Dibyajyoti Kaushik,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,218997.0,M/s Rahul Enterprise,INR,1.0,70.0,218999.0,M/s M.R. Enterprise,05-Jan-2024 09:52 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,70.0,218997.0,M/s Rahul Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,218999.0,M/s M.R. Enterprise,INR,1.0,71.0,218786.0,M/S Nirupama Enterprise,05-Jan-2024 12:12 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,71.0,218999.0,M/s M.R. Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,219004.0,Jahangir Alom Shah,INR,1.0,72.0,214840.0,M/S Patgiri Trading,06-Jan-2024 11:35 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,72.0,219004.0,Jahangir Alom Shah,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,219013.0,PADMASHRI BISWAS,INR,1.0,73.0,218716.0,M/S P B ENTERPRISE,06-Jan-2024 01:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,73.0,219013.0,PADMASHRI BISWAS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,219027.0,M K D ENTERPRISE,INR,1.0,74.0,219038.0,M/S Raha Enterprise,05-Jan-2024 08:07 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,74.0,219027.0,M K D ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,219033.0,BIJIT SHARMA,INR,1.0,75.0,218997.0,M/s Rahul Enterprise,06-Jan-2024 11:37 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,75.0,219033.0,BIJIT SHARMA,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,219038.0,M/S Raha Enterprise,INR,1.0,76.0,217898.0,M/S-RAM KRISHNA PHOTOSTATE AND STATIONERIES,05-Jan-2024 04:15 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,76.0,219038.0,M/S Raha Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,219041.0,J P ENTERPRISE,INR,1.0,77.0,219157.0,M/S SHAH ENTERPRISE,06-Jan-2024 01:22 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,77.0,219041.0,J P ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
