Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,197648.0,AHIDUL ISLAM,INR,1.0,11.0,199941.0,ABU BOKKOR SIDDIK,09-Sep-2023 01:41 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,11.0,197648.0,AHIDUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,197653.0,GULAM JAKARIA,INR,1.0,12.0,200104.0,AHAN SEIKH,10-Sep-2023 02:23 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,12.0,197653.0,GULAM JAKARIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,197677.0,Papan Gogoi,INR,1.0,13.0,197648.0,AHIDUL ISLAM,01-Sep-2023 02:00 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,13.0,197677.0,Papan Gogoi,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,197706.0,TOMEZ UDDIN AHMED,INR,1.0,14.0,201079.0,AKBAR ALI,14-Sep-2023 06:27 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,14.0,197706.0,TOMEZ UDDIN AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,197742.0,JAGADISH SONOWAL,INR,1.0,15.0,201473.0,AKKIR HUSSAIN,15-Sep-2023 12:31 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,15.0,197742.0,JAGADISH SONOWAL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,197750.0,Power Tools and Engineering,INR,1.0,16.0,198202.0,Alep Uddin,05-Sep-2023 05:58 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,16.0,197750.0,Power Tools and Engineering,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,197784.0,KRISHNA ENGINEERINGS,INR,1.0,17.0,200680.0,ALI AHMED,13-Sep-2023 03:12 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,17.0,197784.0,KRISHNA ENGINEERINGS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,197830.0,Sahajamal Ansary,INR,1.0,18.0,199981.0,ALI AHMED,09-Sep-2023 05:12 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,18.0,197830.0,Sahajamal Ansary,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,197897.0,CHENIRAM HANDIQUE,INR,1.0,19.0,201572.0,ALOK KUMAR SINGH,15-Sep-2023 01:29 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,19.0,197897.0,CHENIRAM HANDIQUE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,197938.0,D KUMAR AND COMPANY,INR,1.0,20.0,199623.0,Amar Paul,07-Sep-2023 03:49 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,20.0,197938.0,D KUMAR AND COMPANY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,197950.0,BIMAN MUKHARJEE,INR,1.0,21.0,201489.0,AMIL HOQUE,15-Sep-2023 12:45 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,21.0,197950.0,BIMAN MUKHARJEE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,198150.0,MD RAHIM BADSHA,INR,1.0,22.0,199246.0,ANANDA SAIKIA,07-Sep-2023 12:24 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,22.0,198150.0,MD RAHIM BADSHA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,198202.0,Alep Uddin,INR,1.0,23.0,198407.0,Anayatul Wadud Albaki,06-Sep-2023 01:08 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,23.0,198202.0,Alep Uddin,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,198215.0,IMTIAZ AHMED,INR,1.0,24.0,200952.0,ANIL SAIKIA,14-Sep-2023 02:06 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,24.0,198215.0,IMTIAZ AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,198258.0,PRANAB KUMAR BARUAH,INR,1.0,25.0,201420.0,ANKUMANI BORAH,15-Sep-2023 11:45 AM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,25.0,198258.0,PRANAB KUMAR BARUAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,198268.0,Mamani Khatun,INR,1.0,26.0,199320.0,APURBA SEN DEKA,07-Sep-2023 01:01 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,26.0,198268.0,Mamani Khatun,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,198271.0,Iyakub Ali,INR,1.0,27.0,198764.0,ARUP KALITA,06-Sep-2023 06:36 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,27.0,198271.0,Iyakub Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,198272.0,Rafiqul Islam,INR,1.0,28.0,199182.0,ASADULLAH,07-Sep-2023 11:24 AM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,28.0,198272.0,Rafiqul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,198273.0,Irfan Ali,INR,1.0,29.0,200892.0,ASADUS ZAMAN,14-Sep-2023 12:05 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,29.0,198273.0,Irfan Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,198330.0,SRI RANJIT MECH,INR,1.0,30.0,198524.0,Ashkar Ali,06-Sep-2023 01:36 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,30.0,198330.0,SRI RANJIT MECH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,198336.0,M/s S ENTERPRISE,INR,1.0,31.0,200107.0,ASHMULA SHAH,10-Sep-2023 02:41 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,31.0,198336.0,M/s S ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,198344.0,PABITRA BARUAH,INR,1.0,32.0,198732.0,ATAUR ROHMAN,06-Sep-2023 05:34 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,32.0,198344.0,PABITRA BARUAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,198345.0,SRI DIGANTA BORAH,INR,1.0,33.0,198769.0,AYNUL HOQUE,06-Sep-2023 06:49 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,33.0,198345.0,SRI DIGANTA BORAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,198348.0,Jiten Borthakur,INR,1.0,34.0,201164.0,AYUB ALI,14-Sep-2023 09:41 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,34.0,198348.0,Jiten Borthakur,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,198387.0,M/S REGAL VALLEY ENTERPRISE,INR,1.0,35.0,201084.0,Azibur Rohman,14-Sep-2023 06:41 PM,Accepted-AOC,Awarded,30-Jul-2024 03:27 PM,,,,,,,,,,,,,35.0,198387.0,M/S REGAL VALLEY ENTERPRISE,1.0,L1,,,,,,,,,
