Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,214066.0,Rinku Karmakar,INR,1.0,37.0,214016.0,Grassroots Support Organization,03-Dec-2023 12:54 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,37.0,214066.0,Rinku Karmakar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,214069.0,Sanjib Kumar Bora,INR,1.0,38.0,211476.0,Greeneria Renewable Technologies Pvt Ltd,01-Dec-2023 02:55 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,38.0,214069.0,Sanjib Kumar Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,214071.0,Contractor,INR,1.0,39.0,213958.0,Gulap Hussain,02-Dec-2023 05:36 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,39.0,214071.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,214072.0,Dipu Saikia,INR,1.0,40.0,214122.0,Habibur Rahman,04-Dec-2023 12:35 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,40.0,214072.0,Dipu Saikia,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,214073.0,Contractor,INR,1.0,41.0,214688.0,HAMINUL ISLAM,10-Dec-2023 07:45 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,41.0,214073.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,214075.0,UTPAL KUMAR SAIKIA,INR,1.0,42.0,214785.0,HARADHAN KUNDU,11-Dec-2023 03:16 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,42.0,214075.0,UTPAL KUMAR SAIKIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,214077.0,Azaharul Islam,INR,1.0,43.0,214116.0,Ikbal Hussain,04-Dec-2023 12:07 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,43.0,214077.0,Azaharul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,214078.0,M/S R.A. ENTERPRISE,INR,1.0,44.0,214132.0,Imamul Hoque Ansari,04-Dec-2023 12:59 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,44.0,214078.0,M/S R.A. ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,214080.0,Rafiqul Islam,INR,1.0,45.0,214762.0,Iqbal Hussain,11-Dec-2023 02:21 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,45.0,214080.0,Rafiqul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,214084.0,Vodabazar Online Service Pvt Ltd,INR,1.0,46.0,214769.0,Jamima Ahmed,11-Dec-2023 02:50 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,46.0,214084.0,Vodabazar Online Service Pvt Ltd,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,214085.0,Mantu Baruah,INR,1.0,47.0,214738.0,JANHIT SANSKRITIK KALA KENDRA,11-Dec-2023 12:50 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,47.0,214085.0,Mantu Baruah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,214088.0,Musatafa Kamal,INR,1.0,48.0,214014.0,Jayanta Bordoloi,03-Dec-2023 12:36 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,48.0,214088.0,Musatafa Kamal,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,214089.0,JESMINA KATUN,INR,1.0,49.0,214059.0,Jaydur Rahman,03-Dec-2023 05:45 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,49.0,214089.0,JESMINA KATUN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,214107.0,Kalpa Bora,INR,1.0,50.0,214089.0,JESMINA KATUN,11-Dec-2023 02:43 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,50.0,214107.0,Kalpa Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,214116.0,Ikbal Hussain,INR,1.0,51.0,213925.0,Jiten Hazarika,02-Dec-2023 01:44 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,51.0,214116.0,Ikbal Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,214118.0,Mursidul Alam,INR,1.0,52.0,214107.0,Kalpa Bora,04-Dec-2023 11:32 AM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,52.0,214118.0,Mursidul Alam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,214122.0,Habibur Rahman,INR,1.0,53.0,214740.0,Kamal Uddin,11-Dec-2023 12:47 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,53.0,214122.0,Habibur Rahman,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,214123.0,Rausheena Udyog Limited,INR,1.0,54.0,214144.0,Keshab Chandra Das,11-Dec-2023 12:44 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,54.0,214123.0,Rausheena Udyog Limited,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,214124.0,Bidyut Bora,INR,1.0,55.0,214796.0,Lower Assam Consultancy,11-Dec-2023 03:52 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,55.0,214124.0,Bidyut Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,214132.0,Imamul Hoque Ansari,INR,1.0,56.0,214156.0,MAHMUDA BEGUM,04-Dec-2023 02:59 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,56.0,214132.0,Imamul Hoque Ansari,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,214139.0,mojibur rahman,INR,1.0,57.0,213927.0,Mainul Haque,02-Dec-2023 02:07 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,57.0,214139.0,mojibur rahman,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,214140.0,Sofiqul Islam,INR,1.0,58.0,214085.0,Mantu Baruah,03-Dec-2023 08:32 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,58.0,214140.0,Sofiqul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,214142.0,M/s S.A. Enterprise,INR,1.0,59.0,214615.0,MAZIBAR RAHMAN,11-Dec-2023 12:28 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,59.0,214142.0,M/s S.A. Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,214144.0,Keshab Chandra Das,INR,1.0,60.0,214686.0,Mazibur Rahman,10-Dec-2023 07:15 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,60.0,214144.0,Keshab Chandra Das,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,214145.0,Amdadul Hoque,INR,1.0,61.0,214172.0,Md Abdul Jabber,04-Dec-2023 03:52 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,61.0,214145.0,Amdadul Hoque,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,214146.0,Babul Enterprise,INR,1.0,62.0,214175.0,Md Abu Hanifa,10-Dec-2023 05:18 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,62.0,214146.0,Babul Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,214147.0,AHSHANA AHMED,INR,1.0,63.0,214174.0,MD ABUL KALAM AZAD,04-Dec-2023 04:07 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,63.0,214147.0,AHSHANA AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,214150.0,Mofizul Islam,INR,1.0,64.0,214787.0,Md. Jakir Hussain,11-Dec-2023 03:33 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,64.0,214150.0,Mofizul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,214152.0,Altaf Ahmed,INR,1.0,65.0,213825.0,Md Jiyaur Rahman,01-Dec-2023 02:26 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,65.0,214152.0,Altaf Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,214156.0,MAHMUDA BEGUM,INR,1.0,66.0,214159.0,Md Shirajul Islam,04-Dec-2023 02:58 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,66.0,214156.0,MAHMUDA BEGUM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,214158.0,Sahabuddin Ahmed,INR,1.0,67.0,214675.0,MIZANUR RAHMAN,10-Dec-2023 05:46 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,67.0,214158.0,Sahabuddin Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,214159.0,Md Shirajul Islam,INR,1.0,68.0,214150.0,Mofizul Islam,11-Dec-2023 12:59 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,68.0,214159.0,Md Shirajul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,214162.0,ZUBAIR AHMED,INR,1.0,69.0,214139.0,mojibur rahman,04-Dec-2023 01:23 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,69.0,214162.0,ZUBAIR AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,214163.0,Sofiqul Islam,INR,1.0,70.0,214063.0,Motiur Rahman,03-Dec-2023 05:57 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,70.0,214163.0,Sofiqul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,214164.0,BABIL HUSSAIN,INR,1.0,71.0,214012.0,M/s Alfin Enterprise,03-Dec-2023 12:19 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,71.0,214164.0,BABIL HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,214165.0,AJ Enterprise,INR,1.0,72.0,214743.0,M/s Aryan Enterprise,11-Dec-2023 12:51 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,72.0,214165.0,AJ Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,214166.0,Ranjan Hazarika,INR,1.0,73.0,214053.0,M/s B.R. Enterprise,03-Dec-2023 05:21 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,73.0,214166.0,Ranjan Hazarika,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,214167.0,Tomir Uddin Ahmed,INR,1.0,74.0,214764.0,M/s I.T. Traders,11-Dec-2023 02:27 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,74.0,214167.0,Tomir Uddin Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,214168.0,Abu Nasar Ansary,INR,1.0,75.0,214698.0,M/S JUPITER ENTERPRISE,10-Dec-2023 10:47 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,75.0,214168.0,Abu Nasar Ansary,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,214172.0,Md Abdul Jabber,INR,1.0,76.0,214788.0,MS JUPITER ENTERPRISE,11-Dec-2023 03:29 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,76.0,214172.0,Md Abdul Jabber,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,214174.0,MD ABUL KALAM AZAD,INR,1.0,77.0,214790.0,M/s Mazumder Enterprise,11-Dec-2023 03:33 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,77.0,214174.0,MD ABUL KALAM AZAD,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,214175.0,Md Abu Hanifa,INR,1.0,78.0,214078.0,M/S R.A. ENTERPRISE,03-Dec-2023 07:35 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,78.0,214175.0,Md Abu Hanifa,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,214178.0,Abdus Subhan,INR,1.0,79.0,214142.0,M/s S.A. Enterprise,04-Dec-2023 01:40 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,79.0,214178.0,Abdus Subhan,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,214462.0,Rajesh Jaiswal,INR,1.0,80.0,214753.0,M/S Sajidur Rahman,11-Dec-2023 01:21 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,80.0,214462.0,Rajesh Jaiswal,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,214532.0,Tapika Mandal,INR,1.0,81.0,213134.0,M/s S.I. Enterprise,28-Nov-2023 07:18 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,81.0,214532.0,Tapika Mandal,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,214566.0,BIOGAS SERVICE CENTER,INR,1.0,82.0,214678.0,Muddasir Hussain,10-Dec-2023 05:35 PM,Accepted-AOC,Awarded,24-Jul-2024 04:25 PM,,,,,,,,,,,,82.0,214566.0,BIOGAS SERVICE CENTER,1.0,L1,,,,,,,,,
