ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2016_DoWR_1493_1,tender,tender,1,2021-12-09T10:43:59Z,2016_DoWR_1493_1,Re-TWRD/G/19/VI/11/50,Bamunipampk9(2015-16),Works,Open,Works,Civil Works,3,No,No,62784,31-Dec-2016 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,2,14-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,,--,Department of Water Resources||Chief Engineer - DoWR,2016
ocds-kjhdrl-2016_DoWR_1494_1,tender,tender,1,2021-12-09T10:43:59Z,2016_DoWR_1494_1,Re-TWRD/G/19/VI/11/50,Bamunipampk10(2015-16),Works,Open,Works,Civil Works,3,No,No,377936,31-Dec-2016 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,4,14-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,20-Jan-2017 12:45 PM,--,Department of Water Resources||Chief Engineer - DoWR,2016
ocds-kjhdrl-2017_DoWR_1500_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1500_1,Nal/MNR/2016-17/1,MNR to Rajakhat,Works,Open,Works,Civil Works,3,No,No,5000000,02-Jan-2017 9:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,Financial Bid Opening,1,10-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,11-Jan-2017 2:20 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2016_NHM_1496_1,tender,tender,1,2021-12-09T10:43:59Z,2016_NHM_1496_1,Boat Ambulance/216/2009-10/16959,PROCUREMENT OF BOAT AMBULANCE,Goods,Open,Buy,Vehicles/Vehicle Spares,2,No,No,6000000,02-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,03-Feb-2017 3:00 PM,150,No,Offline,Cancelled,To be Opened,1,27-Feb-2017 3:00 PM,assessment,Price Bid Opening Date,,--,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,2016
ocds-kjhdrl-2017_DoWR_1498_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1498_1,Jor/MNR/2016-17/1,MNR to Merapani 1,Works,Open,Works,Civil Works,3,No,No,1729465,02-Jan-2017 11:40 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,Financial Bid Opening,1,10-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,11-Jan-2017 2:30 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1499_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1499_1,Jor/MNR/2016-17/1,MNR at Merapani 2,Works,Open,Works,Civil Works,3,No,No,11592690,02-Jan-2017 11:50 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,Financial Bid Opening,3,10-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,11-Jan-2017 2:25 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1501_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1501_1,Sil/MNR/2016-17/1,MNR at Chatla,Works,Open,Works,Civil Works,3,No,No,5087000,02-Jan-2017 11:50 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,Financial Bid Opening,1,10-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,11-Jan-2017 2:20 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_HET_1503_1,tender,tender,1,2021-12-09T10:43:59Z,2017_HET_1503_1,NIT/DTE-06/2016-17,Supply of Equipment for BVEC,Goods,Open,Supply,Machineries,2,No,No,0,02-Jan-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Completed,AOC,4,24-Jan-2017 2:30 PM,assessment,Price Bid Opening Date,27-Jan-2017 2:00 PM,--,Higher Education (Technical) Department||Directorate of Technical education Assam,2017
ocds-kjhdrl-2017_DoWR_1502_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1502_1,GhyEast/MnR/2016-17/1,RajghatMnR,Works,Open,Works,Civil Works,3,No,No,2938950,02-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,Financial Bid Opening,8,10-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,11-Jan-2017 2:15 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_SSA_1504_1,tender,tender,1,2021-12-09T10:43:59Z,2017_SSA_1504_1,ssa_mdm_cntner_101_2016_8069,INVITATION FOR TECHNICAL and  COMMERCIAL BIDS FOR SUPPLY OF STEEL CONTAINER,Goods,Open,Supply,Stationery,2,No,No,42000000,03-Jan-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,11-Jan-2017 12:00 PM,90,No,Offline,Cancelled,Technical Evaluation,12,13-Feb-2017 2:00 PM,assessment,Price Bid Opening Date,07-Apr-2017 11:00 AM,--,Axom Sarba Siksha Abhijan Mission,2017
ocds-kjhdrl-2017_AP_1506_1,tender,tender,1,2021-12-09T10:43:59Z,2017_AP_1506_1,S/V-630/2016-17/MPF/HHSL/NIT/2 dtd. 02-01-2017,Supply of Hand Held Search Light to Assam Police,Goods,Open,Buy,Miscellaneous Goods,2,No,No,0,03-Jan-2017 4:15 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,To be Opened,4,02-Feb-2017 3:30 PM,assessment,Price Bid Opening Date,,--,Assam Police,2017
ocds-kjhdrl-2017_SYWA_1508_1,tender,tender,1,2021-12-09T10:43:59Z,2017_SYWA_1508_1,DSY/S/SYF/1/2015/PT/144,State Sport award 2016_17,Works,Open,Works,Miscellaneous Works,2,No,No,2160000,03-Jan-2017 5:35 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,To be Opened,1,16-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Directorate of Sports and Youth Welfare - Assam,2017
ocds-kjhdrl-2017_HFWD_1507_1,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_1,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg1,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,03-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,18,13-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,17-Jan-2017 1:10 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_GMDA_1509_1,tender,tender,1,2021-12-09T10:43:59Z,2017_GMDA_1509_1,No. GMDA/DEV/09/2016/11  Dated 02/ 01/2017,Pilot Project for Integrated Land-use Planning and Water Resource Management,Works,Open,Item Rate,Miscellaneous Works,2,No,No,34231080,04-Jan-2017 1:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,120,No,Offline,Active,To be Opened,0,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,2017
ocds-kjhdrl-2017_HFWD_1507_2,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_2,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg2,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 1:40 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,10,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 2:30 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1507_3,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_3,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg3,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 1:40 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,8,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 2:40 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1507_7,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_7,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg5,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 1:50 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,6,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 2:50 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1507_9,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_9,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg7,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 1:50 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,6,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 2:55 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1507_4,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_4,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg4,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,2,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 2:45 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1507_5,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_5,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg8,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,2,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 2:55 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1507_6,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_6,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg6,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,5,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 2:35 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1507_8,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_8,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg9,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,4,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 3:00 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1507_11,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1507_11,HSFW/e-Tender/183/2016/30    Dated-03/01/2017,IEC Materials and Printing Materials For Pkg10,Goods,Open,Item Rate,Publishing/Printing,2,No,No,0,04-Jan-2017 3:15 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,4,11-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,13-Jan-2017 3:05 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_PHED_1511_1,tender,tender,1,2021-12-09T10:43:59Z,2017_PHED_1511_1,PHE_1986_TB_2017_T_8227_37,EVENT MANAGEMENT CONTRACT FOR THE PROPOSED ASCOSAN 17 TO BE HELD AT GUWAHATI  ASSAM,Works,Open,Works,Miscellaneous Works,2,No,No,9000000,04-Jan-2017 4:45 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,60,No,Offline,Completed,AOC,4,27-Jan-2017 11:30 AM,assessment,Price Bid Opening Date,02-Feb-2017 4:30 PM,--,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2017
ocds-kjhdrl-2017_BTC_1510_1,tender,tender,1,2021-12-09T10:43:59Z,2017_BTC_1510_1,ACE77/TECH/IFB/SA/BTC/16-17/66,BTC/SA(15-16)/RD-778,Works,Open,Item Rate,Civil Works,2,No,No,3998851,05-Jan-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,2,13-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,02-Feb-2017 11:25 AM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_1513_1,tender,tender,1,2021-12-09T10:43:59Z,2017_BTC_1513_1,ACE77/TECH/IFB/SA/BTC/PtI/,BTC/SA(15-16)/RD-859,Works,Open,Item Rate,Civil Works,2,No,No,15841571,06-Jan-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,2,21-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,14-Feb-2017 12:20 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_1514_1,tender,tender,1,2021-12-09T10:43:59Z,2017_BTC_1514_1,ACE50/TECH/KOKbldg/IFB/16-17,"Construction of three storied provision Office Building of block development office, Khoirabari including boundary wall of office compound(under Udalguri District, BTC",Works,Open,Item Rate,Civil Works,2,No,No,6873164,06-Jan-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,2,19-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_ICD_1520_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ICD_1520_1,AGCL/BD/GS/2016/04,INSTALLATION OF MDPE GAS PIPELINE,Services,Open,Works,Supply/Erection/Commissioning Services,2,No,No,0,07-Jan-2017 9:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,120,No,Offline,Active,Financial Bid Opening,2,23-Jan-2017 2:30 PM,assessment,Price Bid Opening Date,15-Feb-2017 2:00 PM,--,Industries and Commerce Department||Assam Gas Company Ltd - ICD,2017
ocds-kjhdrl-2017_ID_1522_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1522_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Carrying out Survey work of the Command Area,Works,Open,Percentage,Civil Works - Others,2,No,No,8282000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,3,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,07-Feb-2017 1:00 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1523_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1523_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of fieldchannel in different chainages alongwith related structures,Works,Open,Percentage,Civil Works - Others,2,No,No,50000000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,3,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1524_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1524_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field channels at different chainages alongwith related structures,Works,Open,Percentage,Civil Works,2,No,No,15000000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,6,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1525_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1525_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Filed Channel at Different Chainages alonwith related structures,Works,Open,Percentage,Civil Works,2,No,No,20000000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,7,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1526_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1526_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field Channel at Different Chainages alongwith related structures,Works,Open,Percentage,Civil Works,2,No,No,5000000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,13,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1527_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1527_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Filed Channel at different Chainages alongwith related structures,Works,Open,Percentage,Civil Works,2,No,No,5000000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,11,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1528_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1528_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field Channel at different Chainages alonwith related structures,Works,Open,Percentage,Civil Works,2,No,No,2500000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,4,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1529_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1529_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field Channel at different Chainages alonwith related structures,Works,Open,Percentage,Civil Works,2,No,No,2500000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,6,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1530_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1530_1,NIT_NO_CMD_CAD_LA_T_07_2016_01,Construction of field channel at different chainages alongwith related structures,Works,Open,Percentage,Civil Works,2,No,No,2500000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,5,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1531_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1531_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of fielf channel at different chainages alongwith related structures,Works,Open,Percentage,Civil Works,2,No,No,2500000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,3,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ID_1532_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ID_1532_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of STW with Solar Driven 5HP Submerssible Pump,Works,Open,Percentage,Civil Works,2,No,No,9368000,07-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,75,No,Offline,Completed,AOC,2,21-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,08-Feb-2017 1:30 PM,--,Irrigation Department,2017
ocds-kjhdrl-2017_ICD_1533_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ICD_1533_1,GP/PL/01/2015/Pt-III/47,Gas Pigging and Cleaning of Natural Gas Pipelines,Works,Open,Works,Oil/Gas,2,No,No,0,07-Jan-2017 11:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,19-Jan-2017 2:00 PM,365,No,Offline,Active,Technical Evaluation,3,27-Jan-2017 2:30 PM,assessment,Price Bid Opening Date,15-Feb-2017 3:00 PM,--,Industries and Commerce Department||Assam Gas Company Ltd - ICD,2017
ocds-kjhdrl-2017_DoWR_1519_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1519_1,Mang/M-R /2016-17/1,Pub Athiabari,Works,Open,Works,Civil Works,3,No,No,2699921,07-Jan-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,Technical Evaluation,9,20-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,21-Jan-2017 12:20 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_BTC_1534_1,tender,tender,1,2021-12-09T10:43:59Z,2017_BTC_1534_1,ACE77/TECH/IFB/SA/BTC/16-17/71,BTC/SA(15-16)/RD-1295,Works,Open,Item Rate,Civil Works,2,No,No,2475168,07-Jan-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,2,17-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,23-Feb-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_1534_2,tender,tender,1,2021-12-09T10:43:59Z,2017_BTC_1534_2,ACE77/TECH/IFB/SA/BTC/16-17/71,BTC/SA(15-16)/RD-1296,Works,Open,Item Rate,Civil Works,2,No,No,2574254,07-Jan-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,1,17-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_1534_3,tender,tender,1,2021-12-09T10:43:59Z,2017_BTC_1534_3,ACE77/TECH/IFB/SA/BTC/16-17/71,BTC/SA(15-16)/RD-1297,Works,Open,Item Rate,Civil Works,2,No,No,2772041,07-Jan-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,1,17-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_ICD_1517_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ICD_1517_1,EE-G/658/2015/103/2637-40       Dated.05/01/2017,"Construction of Gate with Security Room for Industrial Infrastructure at Block Level under Rangjuli Development Block, District  Goalpara For Group 2",Works,Open,Item Rate,Civil Works - Building,1,No,No,1305158,07-Jan-2017 1:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,2,19-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Industries and Commerce Department||Commissioner Industries and Commerce Assam,2017
ocds-kjhdrl-2017_ICD_1516_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ICD_1516_1,EE-G/658/2015/103/2637-40 dated05/01/2017,"Group No.1, Construction of boundary wall",Works,Open,Item Rate,Civil Works,1,No,No,3490591,07-Jan-2017 1:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,4,19-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Industries and Commerce Department||Commissioner Industries and Commerce Assam,2017
ocds-kjhdrl-2017_ICD_1518_1,tender,tender,1,2021-12-09T10:43:59Z,2017_ICD_1518_1,EE-G/658/2015/103/2637-40 dated 05/01/2017,Construction of RCC Box Culvert for Industrial Infrastructure Group 4,Works,Open,Item Rate,Civil Works,1,No,No,1189050,07-Jan-2017 1:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,3,19-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Industries and Commerce Department||Commissioner Industries and Commerce Assam,2017
ocds-kjhdrl-2017_ICD_1517_2,tender,tender,1,2021-12-09T10:43:59Z,2017_ICD_1517_2,EE-G/658/2015/103/2637-40       Dated.05/01/2017,"Development of site by Earth Filling for Industrial Infrastructure at Block Level under Rangjuli Development Block, District Goalpara For Group no 3",Works,Open,Item Rate,Civil Works - Building,1,No,No,1276270,07-Jan-2017 1:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,3,19-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Industries and Commerce Department||Commissioner Industries and Commerce Assam,2017
ocds-kjhdrl-2017_PWBNH_1535_1,tender,tender,1,2021-12-09T10:43:59Z,2017_PWBNH_1535_1,CE/T/BD/02/2017/1  Dated Guwahati the 4th Jan 2017,Const of Pandal Saluting Base Barricade and view Cutter etc for celebration of Republic Day for the year 2017 at Khanapara Veterinery Play Ground Guwahati 22 including Construction of Pandal for Hi Tea at AASC Khanapara and Road side bamboo at,Works,Open,Item Rate,Civil Works - Building,2,No,No,4907700,07-Jan-2017 3:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,10-Jan-2017 11:00 AM,30,No,Offline,Active,Technical Evaluation,4,16-Jan-2017 11:00 AM,assessment,Price Bid Opening Date,16-Jan-2017 1:30 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_HFWD_1536_1,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_1,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Packag1,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,5,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
