Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,Year 2024-25 Patch Patch Repaire Work with Potholes roads in Block Baniya Khera Under AE-2,1709/E-Nivida/23-24 DT 29-06-2024,2024_CEMBD_939452_7,19-Aug-2024,"INR 792,450",240,Suneel Prakash,18-Aug-2024 04:06 PM,07.pdf (260.00 KB),L-1 BHUPENDRA KUMAR,BHUPENDRA KUMAR,"698,782.41",INR,2024_CEMBD_939452_5
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,Year 2024-25 Patch Patch Repaire Work with Potholes roads in Block Baniya Khera Under AE-2,1709/E-Nivida/23-24 DT 29-06-2024,2024_CEMBD_939452_7,19-Aug-2024,"INR 792,450",240,Suneel Prakash,18-Aug-2024 04:06 PM,07.pdf (260.00 KB),L-1 BHUPENDRA KUMAR,BHUPENDRA KUMAR,"698,782.41",INR,2024_CEMBD_939452_7
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,Repair work of Residential houses/Pooled Houses,1787/E.TENDER/2024-25 dated 20-07-24,2024_CEMBD_943875_1,29-Aug-2024,"INR 572,641.45",240,Manoj Kumar,29-Aug-2024 11:07 AM,boqcomparativechartPOOLD.pdf (399.00 KB),,RUHAL CONSTRUCTION,"572,641.45",INR,2024_CEMBD_939452_9
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,Repair work of Residential houses/Pooled Houses,1787/E.TENDER/2024-25 dated 20-07-24,2024_CEMBD_943875_1,29-Aug-2024,"INR 572,641.45",240,Manoj Kumar,29-Aug-2024 11:07 AM,boqcomparativechartPOOLD.pdf (399.00 KB),,RUHAL CONSTRUCTION,"572,641.45",INR,2024_CEMBD_943875_1
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR,1-CC Work In Belda Abadhi Part On Sikandurpur to Bhopa Inter College Road,01/8A Dt 01.01.2024,2024_CEMRT_877882_1,13-Aug-2024,"INR 2,414,382.88",90,Anil Kumar Rana,13-Aug-2024 02:53 PM,AOC.pdf (618.00 KB),AOC,H.M. CONSTRUCTION,"2,414,382.88",INR,2024_CEMBD_943875_2
Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR,1-CC Work In Belda Abadhi Part On Sikandurpur to Bhopa Inter College Road,01/8A Dt 01.01.2024,2024_CEMRT_877882_1,13-Aug-2024,"INR 2,414,382.88",90,Anil Kumar Rana,13-Aug-2024 02:53 PM,AOC.pdf (618.00 KB),AOC,H.M. CONSTRUCTION,"2,414,382.88",INR,2024_CEMRT_877882_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of SH-MDR-ODR under Kiratpur Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_3,29-Aug-2024,"INR 1,994,800",365,Shailendra Kumar Saraswat,29-Aug-2024 04:43 PM,1522A.pdf (634.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,529,014.2",INR,2024_CEMBD_935398_3
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of SH-MDR-ODR under Budhanpur-Seohara Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_4,29-Aug-2024,"INR 1,996,000",365,Shailendra Kumar Saraswat,29-Aug-2024 03:24 PM,1516A.pdf (617.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,530,932",INR,2024_CEMBD_935398_4
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of SH-MDR-ODR under Najibabad Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_5,29-Aug-2024,"INR 1,995,500",365,Shailendra Kumar Saraswat,29-Aug-2024 04:35 PM,1521A.pdf (635.00 KB),Sanjay Kumar contractor is the first lowest bidder,M/S SANJAY KUMAR CONTRACTOR,"1,499,618.25",INR,2024_CEMBD_935398_5
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of Village road under Kotwali Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_6,29-Aug-2024,"INR 2,495,000",365,Shailendra Kumar Saraswat,29-Aug-2024 03:16 PM,1515A.pdf (618.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,914,663",INR,2024_CEMBD_935398_6
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of Village road under Kiratpur Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_8,29-Aug-2024,"INR 1,998,900",365,Shailendra Kumar Saraswat,29-Aug-2024 03:55 PM,1520A.pdf (620.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,530,157.95",INR,2024_CEMBD_935398_7
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of Village road under Kiratpur Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_8,29-Aug-2024,"INR 1,998,900",365,Shailendra Kumar Saraswat,29-Aug-2024 03:55 PM,1520A.pdf (620.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,530,157.95",INR,2024_CEMBD_935398_8
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of Village road under Budhanpur-Seohara Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_9,29-Aug-2024,"INR 1,993,800",365,Shailendra Kumar Saraswat,29-Aug-2024 03:41 PM,1518A.pdf (631.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,528,646.46",INR,2024_CEMBD_935398_9
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,Year of 2023-24 SR of Bangali Colony to Rivarha Link Road,2800/E-Nivida-MBD Circle/23-24 DT 14-06-2024,2024_CEMBD_938566_1,27-Aug-2024,"INR 3,612,612.5",60,Suneel Prakash,27-Aug-2024 12:26 PM,SUAMMRY.pdf (261.00 KB),L-1 KAFEEL AHMED CONTRACTOR,KAFEEL AHMED CONTRACTOR,"2,890,451.26",INR,2024_CEMBD_938566_1
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||CONSTRUCTION DIVISION 1 PWD MORADABAD,Patch Repair work in Block Mundapandey at SH MDR ODR Category Roads,1090/E-Tender Dt. 02-07-2024,2024_CEMBD_938771_1,31-Aug-2024,"INR 2,166,725.34",270,Sunil Sagar,31-Aug-2024 03:26 PM,L1.pdf (416.00 KB),,RAM RATAN SINGH THEKEDAR,"2,202,229.26",INR,2024_CEMBD_938771_1
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||CONSTRUCTION DIVISION 1 PWD MORADABAD,Patch Repair work in Block Kundarki at SH MDR ODR Category Roads,1090/E-Tender Dt. 02-07-2024,2024_CEMBD_938771_2,30-Aug-2024,"INR 1,975,069.9",270,Sunil Sagar,30-Aug-2024 01:09 PM,MDR.pdf (408.00 KB),,NANHAY SINGH CONTRACTOR,"2,190,399.9",INR,2024_CEMBD_938771_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Repair and Maintenance of Village Roads in Block Moh pur Deomal in Distt Bijnor,105/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934193_2,26-Jul-2024,"INR 1,109,792.25",180,Shadab Khan Rao,26-Jul-2024 10:09 PM,L1.pdf (192.00 KB),,Satendra Singh,"1,109,792.25",INR,2024_CEMBD_934193_11
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Repair and Maintenance of Village Roads in Block Moh pur Deomal in Distt Bijnor,105/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934193_2,26-Jul-2024,"INR 1,109,792.25",180,Shadab Khan Rao,26-Jul-2024 10:09 PM,L1.pdf (192.00 KB),,Satendra Singh,"1,109,792.25",INR,2024_CEMBD_934193_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Repair and Maintenance of Village Roads in Block Haldaur in Distt Bijnor,105/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934193_4,03-Aug-2024,"INR 1,198,110.62",180,Shadab Khan Rao,03-Aug-2024 07:07 PM,1240.pdf (501.00 KB),,M/S JAGDISH SINGH CONTRACTOR,"1,198,110.62",INR,2024_CEMBD_934193_4
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Repair and Maintenance of SH MDR ODR in Block Jaleelpur in Distt Bijnor,105/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934193_5,16-Aug-2024,"INR 964,957.24",180,Shadab Khan Rao,16-Aug-2024 06:14 PM,1243.pdf (505.00 KB),,BEGRAJ SINGH,"964,957.24",INR,2024_CEMBD_934193_5
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Repair and Maintenance of Village Roads in Block Jaleelpur in Distt Bijnor,105/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934193_6,16-Aug-2024,"INR 1,031,263.43",180,Shadab Khan Rao,16-Aug-2024 06:11 PM,1238.pdf (504.00 KB),,M/S FAISAL IDREES,"1,031,263.43",INR,2024_CEMBD_934193_6
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Repair and Maintenance of Village Roads in Block Allehpur in Distt Bijnor,105/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934193_8,14-Aug-2024,"INR 1,095,016.36",180,Shadab Khan Rao,14-Aug-2024 06:54 PM,img620.pdf (469.00 KB),,NARENDRA SINGH,"1,095,016.36",INR,2024_CEMBD_934193_8
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of SH-MDR-ODR under Kotwali Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_1,29-Aug-2024,"INR 2,496,400",365,Shailendra Kumar Saraswat,29-Aug-2024 03:31 PM,1517A.pdf (625.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,917,235.2",INR,2024_CEMBD_934193_9
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of Village road under Najibabad Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_10,29-Aug-2024,"INR 1,997,000",365,Shailendra Kumar Saraswat,29-Aug-2024 03:48 PM,1519A.pdf (627.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,533,696",INR,2024_CEMBD_935398_10
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of SH-MDR-ODR under Kotwali Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_1,29-Aug-2024,"INR 2,496,400",365,Shailendra Kumar Saraswat,29-Aug-2024 03:31 PM,1517A.pdf (625.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,917,235.2",INR,2024_CEMBD_935398_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Patch Repair of SH-MDR-ODR under Kiratpur Block in District Bijnor,968/E-tender/24-25 Dt. 07.06.2024,2024_CEMBD_935398_3,29-Aug-2024,"INR 1,994,800",365,Shailendra Kumar Saraswat,29-Aug-2024 04:43 PM,1522A.pdf (634.00 KB),Sarik Infratech is the first lowest bidder,M/S SARIK INFRATECH,"1,529,014.2",INR,2024_CEMBD_935398_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,"Repair of boundary wall of Government Press, Rampur",896/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929141_1,23-Aug-2024,"INR 2,206,250.41",60,Krishan Vir,23-Aug-2024 04:54 PM,BOUNDARY.pdf (233.00 KB),L1,AMRISH KUMAR PATEL CONTRACTOR,"2,206,250.41",INR,2024_CEMBD_929141_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,"Construction of weighbridge in Government Press, Rampur",896/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929141_2,27-Aug-2024,"INR 665,840.2",30,Krishan Vir,27-Aug-2024 07:08 PM,dharam.pdf (386.00 KB),L1,AMRISH KUMAR PATEL CONTRACTOR,"665,840.2",INR,2024_CEMBD_929141_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,"Repair of ceiling in the office in Government Press, Rampur",896/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929141_3,23-Aug-2024,"INR 171,118.31",30,Krishan Vir,23-Aug-2024 04:46 PM,CEILING.pdf (225.00 KB),L1,M/S ANIKET CONTRACTOR,"171,118.31",INR,2024_CEMBD_929141_3
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||CONSTRUCTION DIVISION 1 PWD MORADABAD,Renewal work of Mundapandey Hawai Patti Paridhi Road,2692-E-Tender Dt. 07-06-2024,2024_CEMBD_930335_1,12-Aug-2024,"INR 3,475,595.81",60,Sunil Sagar,12-Aug-2024 05:13 PM,l1.pdf (420.00 KB),,M/s Harpal Singh Contractor & Suppliers,"3,475,595.81",INR,2024_CEMBD_930335_1
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||CONSTRUCTION DIVISION 1 PWD MORADABAD,Road Signage work at Moradabad Gawan Bulandsahahar Road in km 6 to 9 and 11 to 12,999/E-Tender Dated 21-12-2023,2024_CEMBD_932740_1,22-Jul-2024,"INR 1,020,599.19",60,Sunil Sagar,22-Jul-2024 06:08 PM,MGB6to12.pdf (191.00 KB),,SHREE BHOPAL SINGH,"1,020,599.19",INR,2024_CEMBD_932740_1
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||CONSTRUCTION DIVISION 1 PWD MORADABAD,Road Signage work at Moradabad Gawan Bulandsahahar Road in km 13 to 19,999/E-Tender Dated 21-12-2023,2024_CEMBD_932740_2,22-Jul-2024,"INR 1,123,531.42",60,Sunil Sagar,22-Jul-2024 06:09 PM,MGB13to19.pdf (191.00 KB),,SHREE BHOPAL SINGH,"1,123,531.42",INR,2024_CEMBD_932740_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Operating Power Warge Motor Boat on Ganga River at Village Debalgarh Block Moh pur devmal,104/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934050_2,05-Aug-2024,"INR 1,494,024.55",90,Shadab Khan Rao,05-Aug-2024 12:38 PM,299.pdf (476.00 KB),,NIRDESH KUMAR SHARMA CONTRACTOR,"1,494,024.55",INR,2024_CEMBD_934050_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Operating Power Warge Motor Boat on Ganga River at Village Debalgarh Block Moh pur devmal,104/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934050_2,05-Aug-2024,"INR 1,494,024.55",90,Shadab Khan Rao,05-Aug-2024 12:38 PM,299.pdf (476.00 KB),,NIRDESH KUMAR SHARMA CONTRACTOR,"1,494,024.55",INR,2024_CEMBD_934050_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Repair and Maintenance of Village Roads in Block Aanku in Distt Bijnor,105/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934193_10,03-Aug-2024,"INR 993,400.9",180,Shadab Khan Rao,03-Aug-2024 11:45 AM,1246.pdf (502.00 KB),,M/s Chattar Singh Contractor,"993,400.9",INR,2024_CEMBD_934193_10
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Repair and Maintenance of SH MDR ODR in Block Moh pur Deomal in Distt Bijnor,105/E-Tender/24-25 Dt. 06.06.2024,2024_CEMBD_934193_1,26-Jul-2024,"INR 1,109,676",180,Shadab Khan Rao,26-Jul-2024 10:12 PM,L1.pdf (191.00 KB),,Satendra Singh,"1,109,676",INR,2024_CEMBD_934193_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,Supply of grit of all sizes at Departmental Hot Mix Plant Simaria for Renewal/Repair works on different  roads in area of  legislative Assembly Bilaspur under the  financial year 24-25.,1353/E-Ten/24-25_Dt_07-06-24,2024_CEMBD_927687_2,07-Aug-2024,"INR 2,484,000",180,Krishan Vir,07-Aug-2024 12:14 PM,2BOQ.pdf (408.00 KB),,M/S ENGINEERS CONST.CO.,"2,036,880",INR,2024_CEMBD_927687_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,Supply of grit of all sizes at Departmental Hot Mix Plant Simaria for Renewal/Repair works on different  roads in area of  legislative Assembly Chamraua  under the  financial year 24-25,1353/E-Ten/24-25_Dt_07-06-24,2024_CEMBD_927687_3,07-Aug-2024,"INR 2,484,000",180,Krishan Vir,07-Aug-2024 12:17 PM,3BOQ.pdf (403.00 KB),,M/S ENGINEERS CONST.CO.,"2,036,880",INR,2024_CEMBD_927687_3
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,Supply of  all size of grit at Hot Mix Plant Panwaria for Renewal / Repair of different Roads in Vidhan Sabha Bilaspur in F.Y. 24-25.,892/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_927875_2,07-Jul-2024,"INR 2,056,713.12",180,Krishan Vir,07-Jul-2024 12:50 PM,BIL.pdf (269.00 KB),L1,AMRISH KUMAR PATEL CONTRACTOR,"2,056,713.12",INR,2024_CEMBD_927875_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,Supply of  all size of grit at Hot Mix Plant Panwaria for Renewal / Repair of different Roads in Vidhan Sabha Bilaspur in F.Y. 24-25.,892/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_927875_2,07-Jul-2024,"INR 2,056,713.12",180,Krishan Vir,07-Jul-2024 12:50 PM,BIL.pdf (269.00 KB),L1,AMRISH KUMAR PATEL CONTRACTOR,"2,056,713.12",INR,2024_CEMBD_927875_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,Patch Repair Work of SH/MDR/ODR Roads under the jurisdiction of AE-I,893/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929040_1,20-Aug-2024,"INR 1,036,315.67",120,Krishan Vir,23-Aug-2024 04:26 PM,PATCHSHMDRODERAE-1.pdf (158.00 KB),L1,M/S GANGWAR ELECTRICALS,"1,036,315.67",INR,2024_CEMBD_927875_3
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,Patch Repair Work of SH/MDR/ODR Roads under the jurisdiction of AE-I,893/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929040_1,20-Aug-2024,"INR 1,036,315.67",120,Krishan Vir,23-Aug-2024 04:26 PM,PATCHSHMDRODERAE-1.pdf (158.00 KB),L1,M/S GANGWAR ELECTRICALS,"1,036,315.67",INR,2024_CEMBD_927875_4
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,Patch Repair Work of SH/MDR/ODR Roads under the jurisdiction of AE-I,893/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929040_1,20-Aug-2024,"INR 1,036,315.67",120,Krishan Vir,23-Aug-2024 04:26 PM,PATCHSHMDRODERAE-1.pdf (158.00 KB),L1,M/S GANGWAR ELECTRICALS,"1,036,315.67",INR,2024_CEMBD_929040_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,Labour Work for renewal of roads of different category under the jurisdiction of AE-I,894/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929067_1,20-Aug-2024,"INR 607,215.09",60,Krishan Vir,23-Aug-2024 04:21 PM,L1.pdf (139.00 KB),L1,MS SD ENTERPRISES,"607,215.09",INR,2024_CEMBD_929067_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,Patch Repair Work on Village Roads under the jurisdiction of AE-I,895/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929104_1,23-Aug-2024,"INR 1,043,145.28",120,Krishan Vir,23-Aug-2024 05:03 PM,PATCHVRAE1.pdf (241.00 KB),L1,M/S GANGWAR ELECTRICALS,"1,043,145.28",INR,2024_CEMBD_929067_2
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,Patch Repair Work on Village Roads under the jurisdiction of AE-I,895/E-Nivida/24-25 Dt. 07.06.2024,2024_CEMBD_929104_1,23-Aug-2024,"INR 1,043,145.28",120,Krishan Vir,23-Aug-2024 05:03 PM,PATCHVRAE1.pdf (241.00 KB),L1,M/S GANGWAR ELECTRICALS,"1,043,145.28",INR,2024_CEMBD_929104_1
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||CONSTRUCTION DIVISION PWD AMROHA,Special Repair of Sambhal Road to Patai Khalsa via Fattepur Abbu Kharkhauda Kamalpur Bhawalpur Ashrafpur Faizgunj Kakrali,663/E-Tender/23-24 Dated 11.03.24,2024_CEMBD_917759_4,08-Jul-2024,"INR 3,067,882.39",60,Girish Kumar Singh,08-Jul-2024 03:51 PM,1.pdf (5537.00 KB),,ZAHID ALI CONTRACTOR,"3,067,882.39",INR,2024_CEMBD_917759_4
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,Year 23-24 Widening and Strengthening of Mau kather to Chandausi road via Fattehpur Samsoi road (ODR),1704/E-Nivida-MBD Circle/23-24 DT 12-03-2024,2024_CEMBD_917937_1,23-Aug-2024,"INR 310,000,000",515,Suneel Prakash,23-Aug-2024 11:17 AM,315.pdf (261.00 KB),L-1 M/S SOBTI INFRATECH LIMITED,M/S SOBTI INFRATECH LIMITED,"210,015,921",INR,2024_CEMBD_917937_1
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,THAKURDWARA RAJWAHA SEWA LINK ROAD,2357/E TENDER DT 02-05-2024,2024_CEMBD_924513_1,25-Jul-2024,"INR 9,685,559",150,Kuladip Sant,25-Jul-2024 03:20 PM,satveer.pdf (85.00 KB),LOWER RATE 18.10% BELLOW,M/S SATVEER SINGH,"7,932,472.82",INR,2024_CEMBD_924513_1
Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,THAKURDWARA DILARI ROAD KM 1 TO 19 AND 20-470,2358/E TENDER DT 02-05-2024,2024_CEMBD_924755_1,27-Jul-2024,"INR 32,447,608",150,Kuladip Sant,03-Aug-2024 07:07 PM,MAASSOCIATESACCEPTENCE.pdf (233.00 KB),AOC,M/S M.A. ASSOCIATES,"32,447,608",INR,2024_CEMBD_924755_1
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,Renewal work of the different type of  roads under Assistant Engineer-III. (Labour Only),1350/E-Ten/24-25_Dt_07-06-24,2024_CEMBD_927534_3,29-Aug-2024,"INR 717,533.33",60,Krishan Vir,29-Aug-2024 08:01 PM,BOS3P.pdf (273.00 KB),,"A.K. ASSOCIATES, RAMPUR","552,501.38",INR,2024_CEMBD_927534_3
Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,Patch repair work on Village roads under the Assistant Engineer-Ist,1351/E-Ten/24-25_Dt_07-06-24,2024_CEMBD_927574_1,16-Jul-2024,"INR 1,195,145",120,Krishan Vir,16-Jul-2024 02:06 PM,BOS2.pdf (272.00 KB),,ASHOK KUMAR CONTRACTOR,"1,116,863",INR,2024_CEMBD_927574_1
