Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda,Construction and Maintenance of Matwaria to Chilwa Link Road under RIDF-29 in 2023-24,778/98Com-Gonda Circle/23-24 Dt. 26.2.24,2024_CEDPW_909625_1,05-Apr-2024,"INR 17,486,041",365,BHAGWAN DAS,05-Apr-2024 04:07 PM,AOC.pdf (175.00 KB),AOC,M/s National Construction,"17,486,041",INR,2024_CEDPW_909625_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-1 PWD Gonda,Renewal of Sekahpur link road,481/2A dt 04-03-2024,2024_CEDPW_911010_1,22-Mar-2024,"INR 690,771.19",90,PRAMOD KUMAR TRIPATHI,22-Mar-2024 11:45 PM,renewal.pdf (552.00 KB),,M/S V.P.INFRASTRACTURE,"690,771.19",INR,2024_CEDPW_911010_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-1 PWD Gonda,Renewal of Nawabgnaj Demwaghat Road to Dattnagar byonda Uprahar to P D Bandha  link road,481/2A dt 04-03-2024,2024_CEDPW_911010_2,22-Mar-2024,"INR 849,414.62",90,PRAMOD KUMAR TRIPATHI,22-Mar-2024 11:42 PM,renewal.pdf (552.00 KB),,M/S HARIOM CONTRATOR & GENERAL ORDER SUPPLAIYERS,"849,414.62",INR,2024_CEDPW_911010_2
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Provincial Division PWD Gonda,Renewal of Bhirwa  Link Road,622/1A Nivida dated 04.03.2024,2024_CEDPW_911331_1,19-Mar-2024,"INR 2,466,000",90,PRAMOD KUMAR THRIPATHI,19-Mar-2024 02:20 PM,AOC.pdf (25.00 KB),,M/S J.B CONSTRUCTION,"2,034,450",INR,2024_CEDPW_911010_3
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Provincial Division PWD Gonda,Renewal of Bhirwa  Link Road,622/1A Nivida dated 04.03.2024,2024_CEDPW_911331_1,19-Mar-2024,"INR 2,466,000",90,PRAMOD KUMAR THRIPATHI,19-Mar-2024 02:20 PM,AOC.pdf (25.00 KB),,M/S J.B CONSTRUCTION,"2,034,450",INR,2024_CEDPW_911331_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda,Construction and Maintenance of Kaidrabad to Bijariya Link Road under RIDF-29 in 2023-24,878/98Com-Gonda Circle/23-24 Dt. 02.3.24,2024_CEDPW_912323_1,21-Mar-2024,"INR 11,493,805",365,BHAGWAN DAS,21-Mar-2024 04:33 PM,AOC.pdf (723.00 KB),AOC,m/s om construction,"11,493,805",INR,2024_CEDPW_912323_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,Special Repair of Pure Tara link road in FY 2023-24,480/2A Dated 20-02-2024,2024_CEDPW_904047_4,13-Mar-2024,"INR 565,776.96",30,Vinod Kumar Tripathi,13-Mar-2024 06:30 PM,Financial.PDF (294.00 KB),As per Letter,M/S VARAHI CONSTRUCTION,"565,776.96",INR,2024_CEDPW_904047_4
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,Re-Construction of Baruha Link Road Km.-1 in 260Mtr in Year 2023-24 in District Shravasti,426/e-Tender/2023-24 Date 19-02-2024,2024_CEDPW_904508_1,07-Mar-2024,"INR 1,701,072",60,Sarvesh Kumar Harit,12-Mar-2024 12:01 PM,647_Acceptance.pdf (95.00 KB),Financial Bid Accepted at the rate price Rs. 1701072.00 Acceptance value,M/s Said Ahmad,"1,701,072",INR,2024_CEDPW_904047_5
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,Re-Construction of Baruha Link Road Km.-1 in 260Mtr in Year 2023-24 in District Shravasti,426/e-Tender/2023-24 Date 19-02-2024,2024_CEDPW_904508_1,07-Mar-2024,"INR 1,701,072",60,Sarvesh Kumar Harit,12-Mar-2024 12:01 PM,647_Acceptance.pdf (95.00 KB),Financial Bid Accepted at the rate price Rs. 1701072.00 Acceptance value,M/s Said Ahmad,"1,701,072",INR,2024_CEDPW_904508_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Provincial Division PWD Gonda,Renewal of Ramghata  Link Road,531/1A Nivida dated 24.02.2024,2024_CEDPW_904783_1,16-Mar-2024,"INR 739,800",30,PRAMOD KUMAR THRIPATHI,16-Mar-2024 11:16 AM,AOC.pdf (448.00 KB),,JAGDEESH PRASAD MISHRA,"735,953.04",INR,2024_CEDPW_904783_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Provincial Division PWD Gonda,Renewal of  Dinkarpur Link Road,531/1A Nivida dated 24.02.2024,2024_CEDPW_904797_1,05-Mar-2024,"INR 1,680,000",90,PRAMOD KUMAR THRIPATHI,05-Mar-2024 06:11 PM,AOC.pdf (25.00 KB),,M/s National Construction,"1,676,976",INR,2024_CEDPW_904797_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Provincial Division PWD Gonda,Special Repair  of  Shahpur Link Road,504/1A Nivida dated 22.02.2024,2024_CEDPW_905964_1,12-Mar-2024,"INR 3,277,605",90,PRAMOD KUMAR THRIPATHI,12-Mar-2024 12:27 PM,AOC.pdf (25.00 KB),,PARAMJEET SINGH,"3,259,905.93",INR,2024_CEDPW_905964_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Provincial Division PWD Gonda,Special Repair  of  Khawjajote  Link Road,504/1A Nivida dated 22.02.2024,2024_CEDPW_905973_1,12-Mar-2024,"INR 2,936,790",90,PRAMOD KUMAR THRIPATHI,12-Mar-2024 12:30 PM,AOC.pdf (25.00 KB),,M/s National Construction,"2,920,931.33",INR,2024_CEDPW_905973_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,Widening And Strengthening Work Of Nanpara Gadhighat Banjariya Patrahiya ODR Km. 1.00 to 11.457 In Intermediate Lane In District Bahraich (Vidhansabha-Nanpara),639/8 Kam/e_Tendering/2023-24 Dated 16-02-2024,2024_CEDPW_906111_1,14-Mar-2024,"INR 174,390,111",360,MALIKHAN SINGH,12-Apr-2024 02:38 PM,Nirbhay.pdf (423.00 KB),"Financial Bid Accepted at the rate price Rs. 174390111.00

Acceptance value",M/s Nirbhay Constructions,"174,390,111",INR,2024_CEDPW_906111_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,Special Repair of Dhanaipurwa link road in FY 2023-24,297/2A Dated 01-03-2024,2024_CEDPW_909185_1,13-Mar-2024,"INR 843,474.98",30,Vinod Kumar Tripathi,13-Mar-2024 06:33 PM,Financial.PDF (294.00 KB),As per Letter,M/S KULDEEP SINGH CONTRACTOR,"843,474.98",INR,2024_CEDPW_907498_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,Special Repair of Dhanaipurwa link road in FY 2023-24,297/2A Dated 01-03-2024,2024_CEDPW_909185_1,13-Mar-2024,"INR 843,474.98",30,Vinod Kumar Tripathi,13-Mar-2024 06:33 PM,Financial.PDF (294.00 KB),As per Letter,M/S KULDEEP SINGH CONTRACTOR,"843,474.98",INR,2024_CEDPW_909185_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,Renewal of Bakwa Pakki Road to Gram Chandan Kudi Link Road km 1.00  Year 2024-25 in District Shravasti,234/e-Tender/2023-24 Date 14-02-2024,2024_CEDPW_902586_9,07-Mar-2024,"INR 951,259",60,Sarvesh Kumar Harit,19-Mar-2024 09:23 PM,648_Acceptance.pdf (216.00 KB),Financial Bid Accepted at the rate price Rs. 951259.00 Acceptance value,VANKETRAMAN VISHWAKARMA,"951,259",INR,2024_CEDPW_902586_8
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,Renewal of Bakwa Pakki Road to Gram Chandan Kudi Link Road km 1.00  Year 2024-25 in District Shravasti,234/e-Tender/2023-24 Date 14-02-2024,2024_CEDPW_902586_9,07-Mar-2024,"INR 951,259",60,Sarvesh Kumar Harit,19-Mar-2024 09:23 PM,648_Acceptance.pdf (216.00 KB),Financial Bid Accepted at the rate price Rs. 951259.00 Acceptance value,VANKETRAMAN VISHWAKARMA,"951,259",INR,2024_CEDPW_902586_9
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,"6-Renewal of Vishunapur Link Road Km. 1, 2, 3 Year 2023-24 in District Shravasti",637/8 Kam/e_Tendering/2023-24 Dated 16-02-2024,2024_CEDPW_902601_5,16-Mar-2024,"INR 2,871,926",60,MALIKHAN SINGH,28-Mar-2024 11:33 AM,sureshpratap.pdf (296.00 KB),"Financial Bid Accepted at the rate price Rs. 2871926.00

Acceptance value",suresh pratap singh,"2,871,926",INR,2024_CEDPW_902601_4
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,"6-Renewal of Vishunapur Link Road Km. 1, 2, 3 Year 2023-24 in District Shravasti",637/8 Kam/e_Tendering/2023-24 Dated 16-02-2024,2024_CEDPW_902601_5,16-Mar-2024,"INR 2,871,926",60,MALIKHAN SINGH,28-Mar-2024 11:33 AM,sureshpratap.pdf (296.00 KB),"Financial Bid Accepted at the rate price Rs. 2871926.00

Acceptance value",suresh pratap singh,"2,871,926",INR,2024_CEDPW_902601_5
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,7-Renewal of Gholiya Link Road Km-1  2 3 4 500 Year 2023-24 in District Shravasti,637/8 Kam/e_Tendering/2023-24 Dated 16-02-2024,2024_CEDPW_902601_6,16-Mar-2024,"INR 3,001,936",60,MALIKHAN SINGH,22-Mar-2024 03:45 PM,SABHAWANATRADERS.pdf (693.00 KB),"Financial Bid Accepted at the rate price Rs. 3001936.00

Acceptance value",SADBHAVNA TRADERS,"3,001,936",INR,2024_CEDPW_902601_6
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,"9-Renewal of Parsa Devtaha Pakki Sadak to Bhadila, Chaypurwa, Pasipurwa, Bhotepurwa, Ram Nagar Kunda via Chidimarpurwa Link Road Km. 1, 2, 3, 4, 5, 6(800) Year 2023-24 in District Shravasti",637/8 Kam/e_Tendering/2023-24 Dated 16-02-2024,2024_CEDPW_902601_8,16-Mar-2024,"INR 5,417,908",60,MALIKHAN SINGH,21-Mar-2024 02:59 PM,RAMTEERATHPANDEY.pdf (722.00 KB),"Financial Bid Accepted at the rate price Rs. 5417908.00

Acceptance value",M/s Ram Teerath Pandey Contractor,"5,417,908",INR,2024_CEDPW_902601_7
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,"9-Renewal of Parsa Devtaha Pakki Sadak to Bhadila, Chaypurwa, Pasipurwa, Bhotepurwa, Ram Nagar Kunda via Chidimarpurwa Link Road Km. 1, 2, 3, 4, 5, 6(800) Year 2023-24 in District Shravasti",637/8 Kam/e_Tendering/2023-24 Dated 16-02-2024,2024_CEDPW_902601_8,16-Mar-2024,"INR 5,417,908",60,MALIKHAN SINGH,21-Mar-2024 02:59 PM,RAMTEERATHPANDEY.pdf (722.00 KB),"Financial Bid Accepted at the rate price Rs. 5417908.00

Acceptance value",M/s Ram Teerath Pandey Contractor,"5,417,908",INR,2024_CEDPW_902601_8
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,Special Repair of Gonda Belsar road to Paschimpurwa Tharakkipatti link road in FY 2023-24,480/2A Dated 20-02-2024,2024_CEDPW_904047_1,11-Mar-2024,"INR 989,010",30,Vinod Kumar Tripathi,11-Mar-2024 02:50 PM,Financial.PDF (294.00 KB),As per Letter,M/S A.K. CONSTRUCTION,"989,010",INR,2024_CEDPW_904047_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,Special Repair of Pure Umapatti link road in FY 2023-24,480/2A Dated 20-02-2024,2024_CEDPW_904047_2,11-Mar-2024,"INR 917,173.8",30,Vinod Kumar Tripathi,11-Mar-2024 02:52 PM,Financial.PDF (294.00 KB),As per Letter,M/S VAIBHAV ENTERPRISES,"917,173.8",INR,2024_CEDPW_904047_2
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,Special Repair of Godaura link road in FY 2023-24,480/2A Dated 20-02-2024,2024_CEDPW_904047_3,11-Mar-2024,"INR 915,583.5",30,Vinod Kumar Tripathi,11-Mar-2024 02:54 PM,Financial.PDF (294.00 KB),As per Letter,M/S HARIOM CONTRATOR & GENERAL ORDER SUPPLAIYERS,"915,583.5",INR,2024_CEDPW_904047_3
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,BALANCE WORK OF CONSTRUCTION OF RAJKIYA SAMPREKSHAN GRAH  DISTT. RAEBARELI(U.P),650/UPRNSS/E-TENDER/2023-24 DATE 06-02-2024,2024_UPRNS_896857_1,13-Mar-2024,"INR 11,941,611.2",180,Arunendra Kumar Singh,13-Mar-2024 04:25 PM,SamprekshanGrah.pdf (364.00 KB),TENDER AWARDED TO M/S JAY AMBEY TRADERS,M/s JAY AMBEY TRADERS,"11,941,611.2",INR,2024_UPRNS_896857_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,"PROPOSED REPAIR AND RENOVATION WORK ROOM NO.- 523, 501 (INDIRA BHAWAN), 601 AND TOILET (JAWAHAR BHAWAN) AT MAHANIDESHAK CHIKITSA SHIKSHA AND PRASHIKSHAN AT HAZRATGAN, DISTT- LUCKNOW (U.P.)",1615/E-TENDER/UPRNSS/2023-24 DATE-13.02.2024,2024_UPRNS_897542_1,21-Mar-2024,"INR 1,890,160.5",60,Vivek Singh,21-Mar-2024 02:04 PM,1615.pdf (478.00 KB),AOC,NEW REGENT TRADING COMPANY,"1,890,160.5",INR,2024_UPRNS_897542_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,CONSTRUCTION OF ANGANBADI KENDRA BHARAKHARI DISTRICT CHANDAULI (U.P.),875/EE/VARANASI-1/2023-24,2024_UPRNS_900077_1,07-Mar-2024,"INR 1,243,000",180,SANJAY KUMAR SRIVASTAVA,07-Mar-2024 01:35 PM,AOC.pdf (137.00 KB),AOC,TIWARI CONSTRUCTION,"1,242,502.8",INR,2024_UPRNS_898492_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,CONSTRUCTION OF ANGANBADI KENDRA BHARAKHARI DISTRICT CHANDAULI (U.P.),875/EE/VARANASI-1/2023-24,2024_UPRNS_900077_1,07-Mar-2024,"INR 1,243,000",180,SANJAY KUMAR SRIVASTAVA,07-Mar-2024 01:35 PM,AOC.pdf (137.00 KB),AOC,TIWARI CONSTRUCTION,"1,242,502.8",INR,2024_UPRNS_900077_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,CONSTRUCTION OF ANGANBADI KENDRA CHANHARA DISTRICT CHANDAULI (U.P.),882/EE/VARANASI-1/2023-24,2024_UPRNS_900089_1,07-Mar-2024,"INR 1,243,000",180,SANJAY KUMAR SRIVASTAVA,07-Mar-2024 01:38 PM,AOC.pdf (136.00 KB),AOC,Shree Construction,"1,242,378.5",INR,2024_UPRNS_900089_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,CONSTRUCTION OF ANGANBADI KENDRA DHANEJA DISTRICT CHANDAULI (U.P.),880/EE/VARANASI-1/2023-24,2024_UPRNS_900114_1,07-Mar-2024,"INR 1,243,000",180,SANJAY KUMAR SRIVASTAVA,07-Mar-2024 01:42 PM,AOC.pdf (137.00 KB),AOC,TIWARI CONSTRUCTION,"1,242,627.1",INR,2024_UPRNS_900104_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,CONSTRUCTION OF ANGANBADI KENDRA DHANEJA DISTRICT CHANDAULI (U.P.),880/EE/VARANASI-1/2023-24,2024_UPRNS_900114_1,07-Mar-2024,"INR 1,243,000",180,SANJAY KUMAR SRIVASTAVA,07-Mar-2024 01:42 PM,AOC.pdf (137.00 KB),AOC,TIWARI CONSTRUCTION,"1,242,627.1",INR,2024_UPRNS_900114_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,CONSTRUCTION OF ANGANBADI KENDRA DIGHHI DISTRICT CHANDAULI (U.P.),874/EE/VARANASI-1/2023-24,2024_UPRNS_900123_1,07-Mar-2024,"INR 1,243,000",180,SANJAY KUMAR SRIVASTAVA,07-Mar-2024 01:44 PM,AOC.pdf (136.00 KB),AOC,TIWARI CONSTRUCTION,"1,242,627.1",INR,2024_UPRNS_900123_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,CONSTRUCTION OF ANGANBADI KENDRA KANJEHRA DISTRICT CHANDAULI (U.P.),876/EE/VARANASI-1/2023-24,2024_UPRNS_900141_2,15-Mar-2024,"INR 1,243,000",180,SANJAY KUMAR SRIVASTAVA,15-Mar-2024 01:46 PM,AOC.pdf (136.00 KB),AOC,M/S SHIV GANGA ENTERPRISES,"1,242,627.1",INR,2024_UPRNS_900132_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,CONSTRUCTION OF ANGANBADI KENDRA KANJEHRA DISTRICT CHANDAULI (U.P.),876/EE/VARANASI-1/2023-24,2024_UPRNS_900141_2,15-Mar-2024,"INR 1,243,000",180,SANJAY KUMAR SRIVASTAVA,15-Mar-2024 01:46 PM,AOC.pdf (136.00 KB),AOC,M/S SHIV GANGA ENTERPRISES,"1,242,627.1",INR,2024_UPRNS_900141_2
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,AMU Adhayan Kendra me Sochalay WOrk,557,2024_SCIDC_910546_1,09-Mar-2024,"INR 1,923,873",90,Satyapal Singh,09-Mar-2024 10:19 PM,AOC.pdf (25.00 KB),,SHRI BAJAJI CONSTRUCTIONS,"1,923,295.83",INR,2024_SCIDC_910542_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,AMU Adhayan Kendra me Sochalay WOrk,557,2024_SCIDC_910546_1,09-Mar-2024,"INR 1,923,873",90,Satyapal Singh,09-Mar-2024 10:19 PM,AOC.pdf (25.00 KB),,SHRI BAJAJI CONSTRUCTIONS,"1,923,295.83",INR,2024_SCIDC_910546_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Vinay Nagar me Interlockin WORK,558,2024_SCIDC_910549_1,09-Mar-2024,"INR 1,047,857",90,Satyapal Singh,09-Mar-2024 10:33 PM,AOC.pdf (25.00 KB),,Raj Bala Gupta,"1,047,542.64",INR,2024_SCIDC_910549_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Kunwar Nagar Colony me Interlocking WOrk,559,2024_SCIDC_910553_1,09-Mar-2024,"INR 493,129",90,Satyapal Singh,09-Mar-2024 10:44 PM,AOC.pdf (25.00 KB),,Raj Bala Gupta,"492,981.06",INR,2024_SCIDC_910553_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Kunwar Nagar Colony me Interlocking Work,560,2024_SCIDC_910558_1,09-Mar-2024,"INR 656,655",90,Satyapal Singh,09-Mar-2024 10:55 PM,AOC.pdf (25.00 KB),,Raj Bala Gupta,"656,458",INR,2024_SCIDC_910558_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Engineer Colony me Interlocking WOrk,561,2024_SCIDC_910562_1,09-Mar-2024,"INR 779,204",90,Satyapal Singh,09-Mar-2024 11:05 PM,AOC.pdf (25.00 KB),,Raj Bala Gupta,"778,970.23",INR,2024_SCIDC_910562_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kanpur,Repair and maintenance work in Stamp and Registration Department in Etawah district,654/S.E/E-Tender/KNP/Etawah,2024_SCIDC_910590_1,13-Mar-2024,"INR 2,534,732",90,Manoj Kumar,13-Mar-2024 02:52 PM,financialstamp.pdf (626.00 KB),AOC,M/S S L P ENTERPRISES,"2,534,732",INR,2024_SCIDC_910590_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Badholi Fatteh Khan me Interlocking Work,562,2024_SCIDC_910639_1,09-Mar-2024,"INR 485,428",90,Satyapal Singh,09-Mar-2024 11:24 PM,AOC.pdf (25.00 KB),,Raj Bala Gupta,"485,282.37",INR,2024_SCIDC_910639_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Dhora Mafi me Interlocking Work,564,2024_SCIDC_910656_1,09-Mar-2024,"INR 1,187,997",90,Satyapal Singh,09-Mar-2024 11:42 PM,AOC.pdf (25.00 KB),,Raj Bala Gupta,"1,187,640.6",INR,2024_SCIDC_910649_1
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Dhora Mafi me Interlocking Work,564,2024_SCIDC_910656_1,09-Mar-2024,"INR 1,187,997",90,Satyapal Singh,09-Mar-2024 11:42 PM,AOC.pdf (25.00 KB),,Raj Bala Gupta,"1,187,640.6",INR,2024_SCIDC_910656_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda,Renewal of Khargupur Road to Kakrhawa Goan Via Hindunagar Bakni Link Road,547/98Com-Gonda Circle/23-24 Dt. 12.2.24,2024_CEDPW_901695_7,21-Mar-2024,"INR 5,754,145.86",60,BHAGWAN DAS,21-Mar-2024 04:38 PM,AOC.pdf (632.00 KB),AOC,m/s om construction,"5,754,145.86",INR,2024_CEDPW_901695_7
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Bahraich,RENEWAL WORK MOHAMMADIHAR LINK ROAD IN DISTRICT BAHRAICH (VIDHAN SABHA-NANPARA),754 / 1A-11 DATED 21-02-2024,2024_CEDPW_902203_1,11-Mar-2024,"INR 143,506",60,PRADEEP KUMAR,19-Mar-2024 11:04 AM,218EE_MOHAMMADI_NEWRISING.pdf (285.00 KB),FINANCIAL BID ACCEPTED  OF PRICE RS. 143605.00,M/s New Rising Trading Company,"143,605",INR,2024_CEDPW_902203_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Bahraich,RENEWAL WORK BASTHANWA LINK ROAD TO CHAUDHRIGAON LINK ROAD IN DISTRICT BAHRAICH (VIDHAN SABHA-BALHA),754 / 1A-11 DATED 21-02-2024,2024_CEDPW_902203_4,11-Mar-2024,"INR 457,509",60,PRADEEP KUMAR,10-Apr-2024 02:39 PM,214EE_BASTHANWA_MODI.pdf (309.00 KB),FINANCIAL BID ACCEPTED  OF PRICE RS. 457509.00,MODI CONSTRUCTION (ANUP KUMAR MODI),"457,509",INR,2024_CEDPW_902203_3
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Bahraich,RENEWAL WORK BASTHANWA LINK ROAD TO CHAUDHRIGAON LINK ROAD IN DISTRICT BAHRAICH (VIDHAN SABHA-BALHA),754 / 1A-11 DATED 21-02-2024,2024_CEDPW_902203_4,11-Mar-2024,"INR 457,509",60,PRADEEP KUMAR,10-Apr-2024 02:39 PM,214EE_BASTHANWA_MODI.pdf (309.00 KB),FINANCIAL BID ACCEPTED  OF PRICE RS. 457509.00,MODI CONSTRUCTION (ANUP KUMAR MODI),"457,509",INR,2024_CEDPW_902203_4
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,Special Repair Work Of Rambatti To Nanpara-Nawabganj Link Road In District Bahraich (Vidhan Sabha-Matera),691/8 Kam/e_Tendering/2023-24 Dated 21-02-2024,2024_CEDPW_902215_1,15-Mar-2024,"INR 3,801,903",60,MALIKHAN SINGH,18-Mar-2024 05:54 PM,SatishSingh.pdf (189.00 KB),"Financial Bid Accepted at the rate price Rs. 3801903.00

Acceptance value",Sateesh Kumar Singh,"3,801,903",INR,2024_CEDPW_902215_1
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich,Special Repair Work Of Jamunaha Via Doobar Saipurwa Link Road In District Bahraich (Vidhan Sabha-Matera),691/8 Kam/e_Tendering/2023-24 Dated 21-02-2024,2024_CEDPW_902215_2,08-Mar-2024,"INR 3,533,542",60,MALIKHAN SINGH,13-Mar-2024 04:02 PM,Abhinay.pdf (131.00 KB),"Financial Bid Accepted at the rate price Rs. 3533542.00

Acceptance value",ABHINAY KUMAR TRIPATHI,"3,533,542",INR,2024_CEDPW_902215_2
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,Renewal of Mankaura Link Road Year 2024-25 in District Shravasti.,234/e-Tender/2023-24 Date 14-02-2024,2024_CEDPW_902586_4,07-Mar-2024,"INR 644,217",60,Sarvesh Kumar Harit,22-Mar-2024 07:06 PM,652_Acceptance.pdf (199.00 KB),Financial Bid Accepted at the rate price Rs. 644217.00 Acceptance value,M/S R R BUILDERS,"644,217",INR,2024_CEDPW_902586_4
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,Renewal of Gangapur Link Road Year 2024-25 in District Shravasti.,234/e-Tender/2023-24 Date 14-02-2024,2024_CEDPW_902586_6,07-Mar-2024,"INR 408,246",60,Sarvesh Kumar Harit,21-Mar-2024 09:43 PM,654_Acceptance.pdf (195.00 KB),Financial Bid Accepted at the rate price Rs. 408246.00 Acceptance value,VG GROUP,"408,246",INR,2024_CEDPW_902586_5
Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,Renewal of Gangapur Link Road Year 2024-25 in District Shravasti.,234/e-Tender/2023-24 Date 14-02-2024,2024_CEDPW_902586_6,07-Mar-2024,"INR 408,246",60,Sarvesh Kumar Harit,21-Mar-2024 09:43 PM,654_Acceptance.pdf (195.00 KB),Financial Bid Accepted at the rate price Rs. 408246.00 Acceptance value,VG GROUP,"408,246",INR,2024_CEDPW_902586_6
