ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2023_NHM_32109_1,tender,tender,1,2024-11-28,2023_NHM_32109_1,NHM-32049/50/2022-Const-NHM,Construction of BPHU at PATHARKANDI BPHC in KARIMGANJ District for FY 2022 23 under PM ABHIM on Turn Key Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"50,00,000",17-Aug-2023 03:00 PM,180,No,Online,,,1,02-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,424,999",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_1,tender,tender,1,2024-11-28,2023_NHM_32180_1,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Baksa District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",22-Aug-2023 06:55 PM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,440,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_10,tender,tender,1,2024-11-28,2023_NHM_32180_10,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Kokrajhar District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",23-Aug-2023 09:00 AM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,880,402",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_11,tender,tender,1,2024-11-28,2023_NHM_32180_11,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Morigaon District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",23-Aug-2023 09:00 AM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,981,376",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_14,tender,tender,1,2024-11-28,2023_NHM_32180_14,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Tinsukia District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",23-Aug-2023 09:00 AM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,812,526",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_2,tender,tender,1,2024-11-28,2023_NHM_32180_2,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Barpeta District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",22-Aug-2023 06:55 PM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,850,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_3,tender,tender,1,2024-11-28,2023_NHM_32180_3,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Bongaigaon District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",22-Aug-2023 06:55 PM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,804,670",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_4,tender,tender,1,2024-11-28,2023_NHM_32180_4,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Cachar District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",22-Aug-2023 06:55 PM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,048,692.2",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_5,tender,tender,1,2024-11-28,2023_NHM_32180_5,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Charaideo District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",22-Aug-2023 06:55 PM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,900,036.26",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_6,tender,tender,1,2024-11-28,2023_NHM_32180_6,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Chirang District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",22-Aug-2023 06:55 PM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,832,700",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_7,tender,tender,1,2024-11-28,2023_NHM_32180_7,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Dhemaji District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",23-Aug-2023 09:00 AM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,594,919.56",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_8,tender,tender,1,2024-11-28,2023_NHM_32180_8,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Dibrugarh District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",23-Aug-2023 09:00 AM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,523,119",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32180_9,tender,tender,1,2024-11-28,2023_NHM_32180_9,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Dima Hasao District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",23-Aug-2023 09:00 AM,180,No,Online,,,1,12-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,581,609.71",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32212_1,tender,tender,1,2024-11-28,2023_NHM_32212_1,NHM/NTEP/BNC/IGRA/23-24/2993,IGRA testing Services in NTEP Biswanath,Services,Open Tender,Supply,Miscellaneous Services,,No,No,"33,22,000",24-Aug-2023 06:35 PM,90,No,Online,,,1,14-Sep-2023 11:00 AM,assessment,Price Bid Opening Date,,"3,009,060",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32233_1,tender,tender,1,2024-11-28,2023_NHM_32233_1,NHM-32026/2/2023-CONST-NHM,Construction of District Drug Control Office at Petulibari of Biswanath in Sonitpur District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",25-Aug-2023 04:00 PM,180,No,Online,,,1,15-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,835,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32233_2,tender,tender,1,2024-11-28,2023_NHM_32233_2,NHM-32026/2/2023-CONST-NHM,Construction of District Drug Control Office at District Hospital Hojai of Nagaon District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",25-Aug-2023 04:00 PM,180,No,Online,,,1,15-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,667,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32233_4,tender,tender,1,2024-11-28,2023_NHM_32233_4,NHM-32026/2/2023-CONST-NHM,Construction of District Drug Control Office at Gutlong in Sonitpur District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",25-Aug-2023 04:00 PM,180,No,Online,,,1,15-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,706,503",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32253_1,tender,tender,1,2024-11-28,2023_NHM_32253_1,NHM 32016 9 2022 Construction NHM 64,Up Gradation of Panigaon PHC to CHC at Nagaon District,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"5,74,01,397",28-Aug-2023 09:00 AM,180,No,Online,,,1,11-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"49,939,214",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32254_1,tender,tender,1,2024-11-28,2023_NHM_32254_1,NHM 32031 4 2021 Construction NHM Part 34 80,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 18 5 nos schemes in Barpeta district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"57,99,785",28-Aug-2023 09:00 AM,180,No,Online,,,1,16-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"5,799,785",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32254_2,tender,tender,1,2024-11-28,2023_NHM_32254_2,NHM 32031 4 2021 Construction NHM Part 34 80,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 37 4 nos in Cachar district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"46,39,828",28-Aug-2023 09:00 AM,180,No,Online,,,1,11-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"4,639,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32254_3,tender,tender,1,2024-11-28,2023_NHM_32254_3,NHM 32031 4 2021 Construction NHM Part 34 80,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 38 5 nos in Cachar district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"57,99,785",28-Aug-2023 09:00 AM,180,No,Online,,,1,11-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"5,420,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32254_5,tender,tender,1,2024-11-28,2023_NHM_32254_5,NHM 32031 4 2021 Construction NHM Part 34 80,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 63 5 nos in Dhemaji district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"57,99,785",28-Aug-2023 09:00 AM,180,No,Online,,,1,11-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"5,190,807",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32254_9,tender,tender,1,2024-11-28,2023_NHM_32254_9,NHM 32031 4 2021 Construction NHM Part 34 80,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 223 5 nos in Karbi Udalguri district,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"57,99,785",28-Aug-2023 09:00 AM,180,No,Online,,,1,11-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"5,799,700",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32326_1,tender,tender,1,2024-11-28,2023_NHM_32326_1,NHM-32023/609/2023-CONST,Construction of Buildingless Sub Health Centre in Bhitorual SC in Sivasagar District under PM ABHIM for FY 2021 22 under NHM Assam on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",31-Aug-2023 03:00 PM,180,No,Online,,,1,21-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,203,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32372_1,tender,tender,1,2024-11-28,2023_NHM_32372_1,NHM 32044 07 2023 Construction NHM 49,Repairing Renovation of Laluk Model Hospital to be functionalized as FRU in Lakhimpur district,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"33,32,408",04-Sep-2023 09:00 AM,180,No,Online,,,1,11-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"2,965,842.77",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32372_2,tender,tender,1,2024-11-28,2023_NHM_32372_2,NHM 32044 07 2023 Construction NHM 49,Repairing Renovation of Goroimari CHC to functioning as Goroimari FRU in Kamrup R district,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"48,53,306",04-Sep-2023 09:00 AM,180,No,Online,,,1,11-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"4,021,448",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32372_3,tender,tender,1,2024-11-28,2023_NHM_32372_3,NHM 32044 07 2023 Construction NHM 49,Up gradation of Gauripur CHC to FRU in Dhubri district,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"35,52,213",04-Sep-2023 09:00 AM,180,No,Online,,,1,11-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"3,161,399.99",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32379_1,tender,tender,1,2024-11-28,2023_NHM_32379_1,NHM/32049/05/2022-CONS-NHM/40,Construction of BPHU at Boko BPHC in Kamrup R District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"50,00,000",05-Sep-2023 01:00 PM,180,No,Online,,,1,15-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,450,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32427_1,tender,tender,1,2024-11-28,2023_NHM_32427_1,NHM-32026/6/2022-CONST,Construction of District Drug Warehouse at Sonari in Charaideo District under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"8,19,38,793",09-Sep-2023 09:00 AM,180,No,Online,,,1,28-Sep-2023 03:30 PM,assessment,Price Bid Opening Date,,"72,700,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32489_1,tender,tender,1,2024-11-28,2023_NHM_32489_1,NHM-32026/15/2022-CONST-NHM,Repair and Renovation of NHM Store at Narengi Guwahati in Kamrup M District under NHM Assam,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"19,98,768",13-Sep-2023 06:50 PM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"1,470,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32609_1,tender,tender,1,2024-11-28,2023_NHM_32609_1,NHM-32034/17/2023ConstNHM/378,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At BOROLALBONG FW SC in Dima Hasao District",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",21-Sep-2023 01:00 PM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,203,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32609_10,tender,tender,1,2024-11-28,2023_NHM_32609_10,NHM-32034/17/2023ConstNHM/378,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At Borthol SC in West Karbi Anglong District",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",21-Sep-2023 02:00 PM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,098,940",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32609_11,tender,tender,1,2024-11-28,2023_NHM_32609_11,NHM-32034/17/2023ConstNHM/378,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At BADONG SC in West Karbi Anglong District",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",21-Sep-2023 02:00 PM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,192,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32609_6,tender,tender,1,2024-11-28,2023_NHM_32609_6,NHM-32034/17/2023ConstNHM/378,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At Lalirpar SC in Nagaon District",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",21-Sep-2023 02:00 PM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,199,999",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32615_1,tender,tender,1,2024-11-28,2023_NHM_32615_1,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At BALIJANGRANT SC in Charaideo District.",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",21-Sep-2023 03:00 PM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,967,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32615_10,tender,tender,1,2024-11-28,2023_NHM_32615_10,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At TEKELANJUN SC in Karbi Anglong District.",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",22-Sep-2023 09:00 AM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,190,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32615_11,tender,tender,1,2024-11-28,2023_NHM_32615_11,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At RONGMONGVE SC in Karbi Anglong District.",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",22-Sep-2023 09:00 AM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,928,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32615_12,tender,tender,1,2024-11-28,2023_NHM_32615_12,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At DEITHOR SC in Karbi Anglong District.",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",22-Sep-2023 09:00 AM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,150,970",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32615_2,tender,tender,1,2024-11-28,2023_NHM_32615_2,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At TITLAGARH SC in Charaideo District.",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",21-Sep-2023 03:00 PM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,563,031",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32615_3,tender,tender,1,2024-11-28,2023_NHM_32615_3,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At BAGHMORIAL SC in Charaideo District.",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",21-Sep-2023 03:00 PM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,604,655",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32615_6,tender,tender,1,2024-11-28,2023_NHM_32615_6,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At Ganeshpather SC in Karbi Anglong District.",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",22-Sep-2023 09:00 AM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,188,000",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32615_7,tender,tender,1,2024-11-28,2023_NHM_32615_7,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At BORNERIA RONGKHANG GAON SC in Karbi Anglong District.",Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",22-Sep-2023 09:00 AM,180,No,Online,,,1,04-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,098,940",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32785_1,tender,tender,1,2024-11-28,2023_NHM_32785_1,NHM 32019 18 2018 Construction NHM 161,Construction of 100 bedded MCH wing with accommodation for staff at existing Sivasagar Civil Hospital in Sivasagar district Addl work for covering the open to sky portion in hospital building,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"49,99,064",06-Oct-2023 09:00 AM,180,No,Online,,,1,11-Oct-2023 03:00 PM,assessment,Price Bid Opening Date,,"4,680,399.8",,National Health Mission,2023-2024
ocds-f5kvwu-2023_NHM_32791_2,tender,tender,1,2024-11-28,2023_NHM_32791_2,NHM-32034/28/2023-CONST-NHM PART 1,CONSTRUCTION OF DISTRICT DRUG CONTROL OFFICE IN WEST KARBI ANGLONG DISTRICT UNDER NHM ASSAM ON TURN KEY BASIS,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"56,09,658",06-Oct-2023 12:00 PM,180,No,Online,,,1,27-Oct-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,130,000",,National Health Mission,2023-2024
