ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-kjhdrl-2021_HPIPH_54566_2,tender,tender,1,2024-11-08,2021_HPIPH_54566_2,PNT-SMR02-720 No. 13963-13962 Dated 07/12/2021,C/O 12 Nos (9 Nos) Tubewell in Paonta area for village Pipaliwala Johron Puruwala Patlion and Jhaba Basti Khara in Tehsil Paonta Sahib District Sirmour (HP),Works,Open Tender,Item Rate,Civil Works,,No,No,"7,81,006",10-Dec-2021 04:00 PM,120,No,Both(Online/Offline),,,1,16-Dec-2021 12:30 PM,assessment,Price Bid Opening Date,,"645,990",,HP Irrigation and Public Health,2021-2022
ocds-kjhdrl-2021_HPIPH_54750_1,tender,tender,1,2024-11-08,2021_HPIPH_54750_1,17369-420 Anni-4),Aug. of WSS Shilla Bona Sarga in Nirmand Block Distt. Kullu (H.P),Works,Open Tender,Item Rate,Civil Works,,No,No,,17-Dec-2021 06:00 PM,120,No,Both(Online/Offline),,,1,24-Dec-2021 12:30 PM,assessment,Price Bid Opening Date,,"2,324,962",,HP Irrigation and Public Health,2021-2022
ocds-kjhdrl-2021_HPSEB_44960_2,tender,tender,1,2024-11-08,2021_HPSEB_44960_2,OCN/DB-NIT No.-104/2020-21,OCN/DB-NIT No.-104/2020-21,Works,Open Tender,Item Rate,Electrical Works,,No,No,,12-Mar-2021 09:00 AM,30,No,Offline,,,1,18-Mar-2021 11:30 AM,assessment,Price Bid Opening Date,,"1,103,927",,HPSEBL,2020-2021
ocds-kjhdrl-2021_HPSEB_44986_1,tender,tender,1,2024-11-08,2021_HPSEB_44986_1,OCN/DB-NIT No.-105/2020-21,OCN/DB-NIT No.-105/2020-21,Works,Open Tender,Turn-key,Electrical Works,,No,No,"6,59,308",02-Mar-2021 02:00 PM,30,No,Offline,,,1,08-Mar-2021 11:30 AM,assessment,Price Bid Opening Date,,"652,775",,HPSEBL,2020-2021
ocds-kjhdrl-2021_HPSEB_45562_2,tender,tender,1,2024-11-08,2021_HPSEB_45562_2,OCN/DB-NIT No.-109/2020-21,OCN/DB-NIT No.-109/2020-21,Works,Open Tender,Item Rate,Civil Works - Others,,No,No,,22-Mar-2021 04:05 PM,30,No,Offline,Not Admitted-Fee/PreQual/Technical/Finance,,1,27-Mar-2021 04:45 PM,assessment,Price Bid Opening Date,,"743,330",,HPSEBL,2020-2021
ocds-kjhdrl-2021_HPSEB_45703_2,tender,tender,1,2024-11-08,2021_HPSEB_45703_2,OCN/DB-NIT No.-110/2020-21,OCN/DB-NIT No.-110/2020-21,Works,Open Tender,Turn-key,Civil Works - Others,,No,No,,22-Mar-2021 04:15 PM,30,No,Offline,,,1,27-Mar-2021 04:50 PM,assessment,Price Bid Opening Date,,"2,707,390",,HPSEBL,2020-2021
ocds-kjhdrl-2021_HPSEB_46817_1,tender,tender,1,2024-11-08,2021_HPSEB_46817_1,OCN/DB-27/NIT No.-02/2021-22,OCN/DB-27/NIT No.-02/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,24-Apr-2021 09:00 AM,90,No,Offline,,,1,06-May-2021 11:30 AM,assessment,Price Bid Opening Date,,"799,545",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_46823_1,tender,tender,1,2024-11-08,2021_HPSEB_46823_1,OCN/DB-27/NIT No.-03/2021-22,OCN/DB-27/NIT No.-03/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,24-Apr-2021 09:00 AM,90,No,Offline,,,1,06-May-2021 11:30 AM,assessment,Price Bid Opening Date,,"747,070",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_46826_1,tender,tender,1,2024-11-08,2021_HPSEB_46826_1,OCN/DB-27/NIT No.-01/2021-22,OCN/DB-27/NIT No.-01/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,24-Apr-2021 09:00 AM,30,No,Offline,Not Admitted-PreQual/Technical,,1,17-May-2021 11:30 AM,assessment,Price Bid Opening Date,,"3,838,400",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_47532_1,tender,tender,1,2024-11-08,2021_HPSEB_47532_1,OCN/DB-27/NIT No.-08/2021-22,OCN/DB-27/NIT No.-08/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,18-May-2021 12:00 PM,60,No,Offline,,,1,09-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"573,310",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_47535_1,tender,tender,1,2024-11-08,2021_HPSEB_47535_1,OCN/DB-27/NIT No.-09/2021-22,OCN/DB-27/NIT No.-09/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,18-May-2021 12:20 PM,60,No,Offline,,,1,09-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"450,040",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_47608_2,tender,tender,1,2024-11-08,2021_HPSEB_47608_2,BVPCL/MD/Uhl Stage-III/Penstock/2021-01,Dismatling of SAILMA 550 HI steel and restoration work of Penstock of Uhl Stage III HEP,Works,Open Tender,Item Rate,Civil Works,,No,No,"55,46,67,776",26-May-2021 04:30 PM,180,No,Offline,,,1,19-Jul-2021 10:30 AM,assessment,Price Bid Opening Date,,"605,126,268",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_47723_2,tender,tender,1,2024-11-08,2021_HPSEB_47723_2,OCN/DB-27/NIT No.-22/2021-22,OCN/DB-27/NIT No.-22/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,27-May-2021 04:40 PM,30,No,Offline,,,1,03-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"671,215",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_48477_1,tender,tender,1,2024-11-08,2021_HPSEB_48477_1,OCN/DB-27/NIT No.-29/2021-22,OCN/DB-27/NIT No.-29/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,14-Jun-2021 06:50 PM,60,No,Offline,,,1,22-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"609,165",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_48530_1,tender,tender,1,2024-11-08,2021_HPSEB_48530_1,OCN/DB-27/NIT No.-30/2021-22,OCN/DB-27/NIT No.-30/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,15-Jun-2021 09:00 AM,60,No,Offline,,,1,22-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"575,600",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_48532_1,tender,tender,1,2024-11-08,2021_HPSEB_48532_1,OCN/DB-27/NIT No.-31/2021-22,OCN/DB-27/NIT No.-31/2021-22,Works,Open Tender,Item Rate,Electrical Works,,No,No,,15-Jun-2021 09:00 AM,60,No,Offline,,,1,22-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"608,150",,HPSEBL,2021-2022
ocds-kjhdrl-2021_HPSEB_51331_1,tender,tender,1,2024-11-08,2021_HPSEB_51331_1,OCN/DB-27/NIT-No-68/2021-22,OCN/DB-27/NIT-No-68/2021-22,Works,Open Tender,Item Rate,Composite Works,,No,No,,17-Aug-2021 01:30 PM,60,No,Online,,,1,01-Sep-2021 11:30 AM,assessment,Price Bid Opening Date,,"1,354,465",,HPSEBL,2021-2022
ocds-kjhdrl-2021_PWD_44206_1,tender,tender,1,2024-11-08,2021_PWD_44206_1,PW-KD/E-Tender/2020-21-4697-99 DT 29-01-2021,Restoration of rain damages Gumma Pujarli Baghi Road in K.M. 0/00 to 28/545,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"69,89,457",09-Feb-2021 04:50 PM,90,No,Offline,,,1,17-Feb-2021 11:00 AM,assessment,Price Bid Opening Date,,"15,898,908",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_45258_1,tender,tender,1,2024-11-08,2021_PWD_45258_1,8846-96 dated 12.02.2021,"C/O Additional accommodation to Govt. Sr.Sec.School Nihalgarh, Tehsil Paonta Sahib, District Sirmour(HP) (SH Construction of Four Rooms).",Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,,09-Mar-2021 04:30 PM,75,No,Online,,,1,16-Mar-2021 11:00 AM,assessment,Price Bid Opening Date,,"3,209,632",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_45558_1,tender,tender,1,2024-11-08,2021_PWD_45558_1,PW/BD/CB/Tend.Notice/20- 16408-57 Dt.03.03.21,Construction of Judicial Courts Complex at Banjar District Kullu HP.,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"5,53,36,165",15-Mar-2021 01:30 PM,90,No,Offline,,,1,31-Mar-2021 11:00 AM,assessment,Price Bid Opening Date,,"89,233,441",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_45702_1,tender,tender,1,2024-11-08,2021_PWD_45702_1,14501-11 dated 26-02-2021,Annual Maintenance Plan for the year 2021-22 for Garkhal to Subathu road in Km. 0/00 to 12/00,Works,Open Tender,Item Rate,Civil Works,,No,No,,17-Mar-2021 05:45 PM,90,No,Online,,,1,24-Mar-2021 11:00 AM,assessment,Price Bid Opening Date,,"3,211,541",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_45791_1,tender,tender,1,2024-11-08,2021_PWD_45791_1,Notice no. 10867 dated 17.03.2021,"Periodical Maintenance on Banethi Bagthan Rajgarh Chandol road in Km. 48/0 to 82/0 (SH Providing Laying renewal coat by providing WBM G-III, PC for patch work, BC 30mm thick in Km. 51/0 to 55/0 , Under AMP 2021-22",Works,Open Tender,Item Rate,Civil Works,,No,No,,20-Mar-2021 02:00 PM,75,No,Online,,,1,25-Mar-2021 03:30 PM,assessment,Price Bid Opening Date,,"5,540,177",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_45888_1,tender,tender,1,2024-11-08,2021_PWD_45888_1,15151-61 dated 19-03-2021,C O Zonal Leprosy Hospital Building at Lohanji tehsil Distt Solan,Works,Open Tender,Item Rate,Civil Works,,No,No,"8,88,528",01-Apr-2021 10:00 AM,75,No,Online,,,1,12-Apr-2021 11:00 AM,assessment,Price Bid Opening Date,,"662,899",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_45890_1,tender,tender,1,2024-11-08,2021_PWD_45890_1,15151-61 dated 19-03-2021,C O Zonal Leprosy Hospital Building at Lohanji tehsil Distt Solan,Works,Open Tender,Item Rate,Civil Works,,No,No,"6,58,688",01-Apr-2021 10:00 AM,75,No,Online,,,1,12-Apr-2021 11:00 AM,assessment,Price Bid Opening Date,,"502,692",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_45997_1,tender,tender,1,2024-11-08,2021_PWD_45997_1,9992-10001 dated 18.03.2021,"Routine maintenance of Baddri Nagar Jamniwala Parduni road km. 0/0 to 14/500, Paonta Rampurghat road km. 0/0 to 5/0, Link road from NH-07 Bhuppur to Tibetian Colony km. 0/0 to 1/0 and link road from Pipliwala Kiratpur Fatehpur km. 0/0 to 2/150. Under",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,,27-Mar-2021 04:30 PM,90,No,Online,,,1,09-Apr-2021 11:30 AM,assessment,Price Bid Opening Date,,"3,587,425",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_46063_3,tender,tender,1,2024-11-08,2021_PWD_46063_3,No.KD-GA-2020-21- 14672-14771 dated 15.3.2021,"M/T and improvement of Geometrics, C/D work on Udeni km 0/0 to 0/500 Providing and laying",Works,Open Tender,Item Rate,Civil Works,,No,No,,30-Mar-2021 10:00 AM,75,No,Online,,,1,06-Apr-2021 11:30 AM,assessment,Price Bid Opening Date,,"1,864,692",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_46105_4,tender,tender,1,2024-11-08,2021_PWD_46105_4,tender/2020-1-10195-205 dated 25.03.2021,Restoration of rain damages to various roads under Paonta Sub-Division No. I. (SH- Providing and laying patch work at various points of roads).,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,,12-Apr-2021 04:30 PM,75,No,Online,,,1,19-Apr-2021 11:00 AM,assessment,Price Bid Opening Date,,"710,946",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_46520_1,tender,tender,1,2024-11-08,2021_PWD_46520_1,No.SEVII/NIT/NABARD/ 117-50 dated 01/04/2021,"Metalling/Tarring of Ghoom to Janjla road Km. 0/0 to 4/800 under NABARD Project-RIDF XXVI Formation cutting Retaining wall, PCC drain , parapets and Metalling and Tarring",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,,16-Apr-2021 10:00 AM,75,No,Online,,,1,23-Apr-2021 11:30 AM,assessment,Price Bid Opening Date,,"26,872,191",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_46520_2,tender,tender,1,2024-11-08,2021_PWD_46520_2,No.SEVII/NIT/NABARD/ 117-50 dated 01/04/2021,"Metalling/Tarring of link road to village Sirna Km. 0/0 to 4/325 under NABARD Project-RIDF XXVI Formation cutting Retaining wall, PCC drain , parapets and Metalling and Tarring",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,,16-Apr-2021 10:00 AM,75,No,Online,,,1,23-Apr-2021 11:30 AM,assessment,Price Bid Opening Date,,"26,423,056",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_46561_1,tender,tender,1,2024-11-08,2021_PWD_46561_1,No.PW/BD/CB/Tend.Notice/2021- 86-155 Dt.07.04.21,Balance work of Metalling Tarring on Garsa to Diyar road via Thawari Baksari Hungridhar road Km.0-0 to 7-0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"1,39,63,836",16-Apr-2021 10:00 AM,90,No,Offline,,,1,23-Apr-2021 11:00 AM,assessment,Price Bid Opening Date,,"19,867,915",,PWD,2020-2021
ocds-kjhdrl-2021_PWD_47471_1,tender,tender,1,2024-11-08,2021_PWD_47471_1,973-1040 dt.04.05.2021,Annual periiodical maintenance for the year 2021-22 on Damothi Bharthidhar road Km.0-0 to 14-300,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"70,78,418",17-May-2021 10:00 AM,90,No,Offline,,,1,25-May-2021 11:00 AM,assessment,Price Bid Opening Date,,"9,148,336",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_47526_1,tender,tender,1,2024-11-08,2021_PWD_47526_1,PW/BD/CB/Tend.Notice/2021- 1211-80 Dt.10.05.21,Construction of Langni to Chhawara road Km.0-0 to 5-450.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"5,25,53,791",20-May-2021 10:00 AM,75,No,Offline,,,1,28-May-2021 11:00 AM,assessment,Price Bid Opening Date,,"49,863,526",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_47533_1,tender,tender,1,2024-11-08,2021_PWD_47533_1,PW/BD/CB/Tend.Notice/2021- 1290-1359Dt.10.05.21,Construction of Naglari Nallah to Nahin and Ghat in Gram Panchayat Nohanda km.0-0 to 11-490,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"9,06,09,810",20-May-2021 10:00 AM,75,No,Offline,,,1,28-May-2021 11:00 AM,assessment,Price Bid Opening Date,,"49,863,526",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_47621_2,tender,tender,1,2024-11-08,2021_PWD_47621_2,SE Nurpur letter No. 258-62 dated 23.04.2021,Construction of Link Road Samlehtar to Koke via Kai in Km 0/0 to 3/070,Works,Open Tender,Item Rate,Civil Works,,No,No,,19-May-2021 06:00 PM,75,No,Online,,,1,02-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"17,332,848",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_47699_1,tender,tender,1,2024-11-08,2021_PWD_47699_1,TENDER NOTICE NO 644-50 DATED 05.5.2021,CONSTRUCTION OF LINK ROAD FROM KALOHA SHANTLA ROAD TO SIDH PUNANI ROAD KM 0.0 TO 1.500 SUB HEAD 5.7 METER VIDE FORMATION CUTTING 900NN DIA HUME PIPE CULVERT NP2 AT RD 0.950 AND M.T IN KM 0.0 TO 0.200 AND 0.550 TO 0.850 UNDER OTMNP,Works,Open Tender,Item Rate,Civil Works,,No,No,,22-May-2021 04:00 PM,60,No,Online,,,1,04-Jun-2021 11:00 AM,assessment,Price Bid Opening Date,,"1,514,657",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_47769_1,tender,tender,1,2024-11-08,2021_PWD_47769_1,"Panhar to Bachhwai road Km 0.0 to 1.0, 3.0 to 4.0",Providing and laying Annual Surfacing (Periodic Maintenance) on Panhar to Bachhwai road Km 0/0 to 1/0 and 3/0 to 4/0 under Rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"17,52,750",25-May-2021 02:00 PM,120,No,Online,,,1,08-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"2,600,447",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_47861_1,tender,tender,1,2024-11-08,2021_PWD_47861_1,Govt. Senior Secondary School Ballah,Balance work of Govt. Sen. Sec. School Ballah Tehsil Dheera Distt. Kangra (HP),Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"19,37,365",31-May-2021 10:00 AM,120,No,Online,,,1,17-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"2,420,437",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_48064_1,tender,tender,1,2024-11-08,2021_PWD_48064_1,912-61 HPPWD Division Palampur,C/O Link road from Chandpur to Kandwari via Spedu Km. 0/00 to 1/150 under NABARD,Works,Open Tender,Item Rate,Civil Works - Bridges,,No,No,,03-Jun-2021 12:30 PM,120,No,Online,,,1,15-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"4,107,674.33",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_48104_3,tender,tender,1,2024-11-08,2021_PWD_48104_3,NO.PW-RGH-Estt-tender-21-1788 dt 03.06.2021,Construction of Rajgarh Yashwant Nagar via Badgalla road km 0/0 to 15/00 (SH Providing and Laying WBM G-I and Unlined drain between km 11/00 to 12/500).,Works,Open Tender,Item Wise,Civil Works - Roads,,No,No,,04-Jun-2021 09:00 AM,75,No,Online,,,1,11-Jun-2021 11:00 AM,assessment,Price Bid Opening Date,,"760,533",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_48248_3,tender,tender,1,2024-11-08,2021_PWD_48248_3,PW-SRDD-CB-CTR-2020-21-1698 dated 18-05-2021.,M/T on Ambulance road from Primary School to Pawar (Under Shogi sub division),Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"11,90,605",08-Jun-2021 03:00 PM,75,No,Online,,,1,15-Jun-2021 11:00 AM,assessment,Price Bid Opening Date,,"1,211,203",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_48331_2,tender,tender,1,2024-11-08,2021_PWD_48331_2,tender/2021-22-1324-79 dated 04.06.2021,C/O link road to village Bhatna Kyalna to Giri Nadi km.0/0 to 2/500.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,,11-Jun-2021 04:30 PM,75,No,Online,,,1,21-Jun-2021 11:00 AM,assessment,Price Bid Opening Date,,"365,300",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_48406_1,tender,tender,1,2024-11-08,2021_PWD_48406_1,tender/2021-22-785-834 dated 11.05.2021,Construction of link road Harizan Basti Khairrni km.0/0 to 5/0.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,,16-Jun-2021 04:30 PM,75,No,Online,,,1,25-Jun-2021 11:00 AM,assessment,Price Bid Opening Date,,"1,306,791",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_48406_2,tender,tender,1,2024-11-08,2021_PWD_48406_2,tender/2021-22-785-834 dated 11.05.2021,Construction of link road to village Dadhiyat in G.P. Chhachheti km.0/0 to 1/300.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,,16-Jun-2021 04:30 PM,75,No,Online,,,1,25-Jun-2021 11:00 AM,assessment,Price Bid Opening Date,,"1,814,425",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_48710_3,tender,tender,1,2024-11-08,2021_PWD_48710_3,PW-SRDD-CB-CTR-2021-1932 dated 01-06-2021,A/R and M/O Suspension foot bridge at Chaba Tehsil Sunni Distt. Shimla,Works,Open Tender,Item Rate,Civil Works - Bridges,,No,No,"9,54,736",18-Jun-2021 06:00 PM,75,No,Online,,,1,29-Jun-2021 11:00 AM,assessment,Price Bid Opening Date,,"1,602,896",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_48804_1,tender,tender,1,2024-11-08,2021_PWD_48804_1,NAHAN 1481-1510,R/o NICU/PICU Ward in DYSPGMC at Nahan,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"19,58,511",19-Jun-2021 06:00 PM,75,No,Online,,,1,29-Jun-2021 11:00 AM,assessment,Price Bid Opening Date,,"2,286,544",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49107_1,tender,tender,1,2024-11-08,2021_PWD_49107_1,PW/BD/CB/Tend./2021-2444-93 dt.16.06.21,Performance based maintenance contract of Bhuntar to Garsa road kilometre 4-780 to 14-0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,92,430",26-Jun-2021 04:00 PM,75,No,Offline,,,1,03-Jul-2021 11:00 AM,assessment,Price Bid Opening Date,,"968,941",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49150_1,tender,tender,1,2024-11-08,2021_PWD_49150_1,2444-93 Dated-16.06.2021,Performance based maintenance contract of Khora-age to Bhallan road kilometre 0-0 to 10-865,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"15,34,835",29-Jun-2021 10:00 AM,75,No,Offline,,,1,06-Jul-2021 11:00 AM,assessment,Price Bid Opening Date,,"1,370,501",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49152_1,tender,tender,1,2024-11-08,2021_PWD_49152_1,2444-93 Dated-16.06.2021,Performance based maintenance contract of Siund Neuli road kilometre 2-660 to 09-180,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,10,599",29-Jun-2021 10:00 AM,75,No,Offline,,,1,06-Jul-2021 11:00 AM,assessment,Price Bid Opening Date,,"1,227,676",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49171_6,tender,tender,1,2024-11-08,2021_PWD_49171_6,PW-RGH-Estt-tender-21-2308-58 dt.25.06.21,"A/R M/O on various road of Rajgarh-II Section under Rajgarh Sub Division (SH Hiring of JCB for removal of slips, removal of debris, dressing of berms and clearing of drains in various RDs)",Works,Open Tender,Item Rate,Civil Works,,No,No,,30-Jun-2021 02:00 PM,75,No,Online,,,1,05-Jul-2021 03:00 PM,assessment,Price Bid Opening Date,,"108,000",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49286_1,tender,tender,1,2024-11-08,2021_PWD_49286_1,TA-2901-05 date- 16.06.2021,"C/o road form Ghamrola Pul Chandi via Ghat Doechi, Kaker Doechi km 0/0 to 5/700 (SH- C/o 900mm dia R.C.C Hume pipe Culvert with wing wall at RD 0/160 and 0/270 - 2No. (Under MNP)",Works,Open Tender,Item Rate,Civil Works,,No,No,,01-Jul-2021 09:00 AM,75,No,Online,,,1,09-Jul-2021 11:30 AM,assessment,Price Bid Opening Date,,"374,441",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49314_1,tender,tender,1,2024-11-08,2021_PWD_49314_1,2941-90 Dated-25.06.2021,Annual Repair and maintenance of various roads of Banjar sub division,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"21,79,560",01-Jul-2021 02:30 PM,75,No,Offline,,,1,08-Jul-2021 11:00 AM,assessment,Price Bid Opening Date,,"2,816,273",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49317_2,tender,tender,1,2024-11-08,2021_PWD_49317_2,PW-JD/E-Tender/2021-22 -2173-75 DT 26.6.2021,Providing Periodical Maintenance to Mandhole Mangauta RAOD under AMP 20221-22 (Add),Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"61,92,985",01-Jul-2021 02:00 PM,120,No,Online,,,1,09-Jul-2021 11:00 AM,assessment,Price Bid Opening Date,,"6,485,301",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49686_3,tender,tender,1,2024-11-08,2021_PWD_49686_3,Tender/2021-22-1576-1626 dated 16.06.2021,Repair/Renovation of Examination hall in Govt. Sr. Sec. School Majra District Sirmour (HP). (SH- Construction of first floor and repair of ground floor building),Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"14,54,850",30-Jul-2021 04:30 PM,75,No,Online,,,1,06-Aug-2021 11:00 AM,assessment,Price Bid Opening Date,,"2,274,396",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49689_1,tender,tender,1,2024-11-08,2021_PWD_49689_1,No.BGN/2020-21-3679-3706 dated 07.07.2021Job1,C/O Ambehra Kukhera Kokra Harot road,Works,Open Tender,Item Rate,Civil Works - Others,,No,No,"6,86,502",14-Jul-2021 11:00 AM,120,No,Online,,,1,28-Jul-2021 11:00 AM,assessment,Price Bid Opening Date,,"836,736",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49696_1,tender,tender,1,2024-11-08,2021_PWD_49696_1,49666.0,CO C D on Link road to Village Bathol in Km 0 00 to 1 745,Works,Open Tender,Item Rate,Civil Works,,No,No,"7,32,607",09-Jul-2021 06:00 PM,90,No,Online,,,1,21-Jul-2021 11:00 AM,assessment,Price Bid Opening Date,,"852,056",,PWD,2021-2022
ocds-kjhdrl-2021_PWD_49943_1,tender,tender,1,2024-11-08,2021_PWD_49943_1,No.PWC-WA-II- 4205-4304 dated 7.7.21,R/O damages due to laying of optical fibre on Khajjiar to Mangla Ohli Bharian road laying of Patch work on Chamba Khajjiar road Between 5/0 to 18/0,Works,Open Tender,Item Rate,Civil Works,,No,No,"17,37,299",15-Jul-2021 05:00 PM,75,No,Online,,,1,23-Jul-2021 11:30 AM,assessment,Price Bid Opening Date,,"2,992,185",,PWD,2021-2022
