Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Repair and Restoration of various Building Puld Awas Non- Residential building in Distt. Gorakhpur in FY 2024-25   Details as per NIT   Lot No. 7 of 7,1797/1A Tender Dt. 26.07.2024,2024_CEGKP_942074_7,02-Sep-2024,"INR 499,762",90,Arvind Kumar,26-Sep-2024 01:05 PM,7.pdf (2432.00 KB),,M/S NEW TRIPDA TRADERS,"277,118",INR,2024_CEGKP_942074_7
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE PROVINCIAL DIVISION PWD GORAKHPUR,Patch Repair work of  Verious Village Roads in Gola Block in FY 2024 25 Lot No 11 of 16,2082/5Lekh Date 22.07.2024,2024_CEGKP_943040_11,30-Sep-2024,"INR 655,391",240,Ravi Prakash Singh,30-Sep-2024 04:00 PM,11.pdf (412.00 KB),,M/S SINGH CONSTRUCTION,"655,391",INR,2024_CEGKP_943040_10
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE PROVINCIAL DIVISION PWD GORAKHPUR,Patch Repair work of  Verious Village Roads in Gola Block in FY 2024 25 Lot No 11 of 16,2082/5Lekh Date 22.07.2024,2024_CEGKP_943040_11,30-Sep-2024,"INR 655,391",240,Ravi Prakash Singh,30-Sep-2024 04:00 PM,11.pdf (412.00 KB),,M/S SINGH CONSTRUCTION,"655,391",INR,2024_CEGKP_943040_11
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE PROVINCIAL DIVISION PWD GORAKHPUR,Patch Repair work of  Verious Village Roads in Bansgoan Block in FY 2024 25 Lot No 13 of 16,2082/5Lekh Date 22.07.2024,2024_CEGKP_943040_13,30-Sep-2024,"INR 723,829",240,Ravi Prakash Singh,30-Sep-2024 04:03 PM,13.pdf (446.00 KB),,M/S SINGH CONSTRUCTION,"723,829",INR,2024_CEGKP_943040_12
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE PROVINCIAL DIVISION PWD GORAKHPUR,Patch Repair work of  Verious Village Roads in Bansgoan Block in FY 2024 25 Lot No 13 of 16,2082/5Lekh Date 22.07.2024,2024_CEGKP_943040_13,30-Sep-2024,"INR 723,829",240,Ravi Prakash Singh,30-Sep-2024 04:03 PM,13.pdf (446.00 KB),,M/S SINGH CONSTRUCTION,"723,829",INR,2024_CEGKP_943040_13
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE PROVINCIAL DIVISION PWD GORAKHPUR,Patch Repair work of  Verious Village Roads in Belghat Block in FY 2024 25 Lot No 15 of 16,2082/5Lekh Date 22.07.2024,2024_CEGKP_943040_15,23-Sep-2024,"INR 837,326",240,Ravi Prakash Singh,23-Sep-2024 11:09 AM,15.pdf (415.00 KB),,NISHANT ENTERPRISES,"837,326",INR,2024_CEGKP_943040_14
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE PROVINCIAL DIVISION PWD GORAKHPUR,Patch Repair of SH MDR ODR Roads in Badhalganj Block in FY 2024 25 By Hot mix Plant Lot No 01 of 16,2082/5Lekh Date 22.07.2024,2024_CEGKP_943040_1,04-Oct-2024,"INR 597,640",240,Ravi Prakash Singh,04-Oct-2024 12:12 PM,1.pdf (1105.00 KB),,M/S R.K INFRACON,"597,640",INR,2024_CEGKP_943040_1
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD DEORIA,Patch Repair and miscellaneous work of Barhaj Block  (RIGHT Side of Deoria Beldadh Road),2046/4A DATE 16-07-2024,2024_CEGKP_940087_4,10-Sep-2024,"INR 999,300",90,Anil Kumar Jatav,10-Sep-2024 01:57 PM,4.4.pdf (163.00 KB),10/EE DATE 20-08-2024,M/S AJAY TIWARI,"711,601.53",INR,2024_CEGKP_940087_4
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA,Renewal work of Fazilnagar Baghauchghat Road in Kushinagar district by HMP,2511/76Yat-Deoria Circle/24 Date 22.07.2024,2024_CEGKP_941739_1,19-Sep-2024,"INR 25,536,179",150,Dharmendra Kumar Ahirwar,23-Sep-2024 06:34 PM,BOND-19.pdf (414.00 KB),"Bond No. 19/SE

Bond Date 19-09-2024",M/s Amit Kumar Singh,"25,536,179",INR,2024_CEGKP_941739_1
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Patch repair of various ODR and VR roads in Chargawan Block road,1796/1A Tender Dt. 26.07.2024,2024_CEGKP_941954_4,26-Sep-2024,"INR 1,095,500",270,Arvind Kumar,07-Oct-2024 12:19 PM,patchN.pdf (1028.00 KB),,Maa Durga Enterprises,"569,770",INR,2024_CEGKP_941740_3
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Patch repair of various ODR and VR roads in Chargawan Block road,1796/1A Tender Dt. 26.07.2024,2024_CEGKP_941954_4,26-Sep-2024,"INR 1,095,500",270,Arvind Kumar,07-Oct-2024 12:19 PM,patchN.pdf (1028.00 KB),,Maa Durga Enterprises,"569,770",INR,2024_CEGKP_941954_3
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Patch repair of various ODR and VR roads in Chargawan Block road,1796/1A Tender Dt. 26.07.2024,2024_CEGKP_941954_4,26-Sep-2024,"INR 1,095,500",270,Arvind Kumar,07-Oct-2024 12:19 PM,patchN.pdf (1028.00 KB),,Maa Durga Enterprises,"569,770",INR,2024_CEGKP_941954_4
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Patch repair of various ODR and VR roads in Khorabar Block road,1796/1A Tender Dt. 26.07.2024,2024_CEGKP_941954_5,21-Aug-2024,"INR 1,095,500",270,Arvind Kumar,03-Sep-2024 12:49 PM,2024_CEGKP_941954_5.pdf (834.00 KB),,M/S DEOMANI TRIPATHI,"497,467",INR,2024_CEGKP_941954_5
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Patch repair of various roads in Gorakhpur city road,1796/1A Tender Dt. 26.07.2024,2024_CEGKP_941954_6,21-Aug-2024,"INR 1,096,800",270,Arvind Kumar,03-Sep-2024 12:51 PM,2024_CEGKP_941954_6.pdf (902.00 KB),,M/S DEOMANI TRIPATHI,"548,510",INR,2024_CEGKP_941954_6
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Repair and Restoration of various Building Puld Awas Non- Residential building in Distt. Gorakhpur in FY 2024-25   Details as per NIT   Lot No. 1 of 7,1797/1A Tender Dt. 26.07.2024,2024_CEGKP_942074_1,02-Sep-2024,"INR 499,762",90,Arvind Kumar,23-Sep-2024 04:44 PM,1.pdf (2240.00 KB),,M/S NEW TRIPDA TRADERS,"275,618.74",INR,2024_CEGKP_942074_1
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Repair and Restoration of various Building Puld Awas Non- Residential building in Distt. Gorakhpur in FY 2024-25   Details as per NIT   Lot No. 3 of 7,1797/1A Tender Dt. 26.07.2024,2024_CEGKP_942074_3,23-Aug-2024,"INR 499,762",90,Arvind Kumar,23-Sep-2024 04:48 PM,3.pdf (1964.00 KB),,M/S NEW TRIPDA TRADERS,"275,269",INR,2024_CEGKP_942074_2
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR||EE CONSTRUCTION DIVISION 3 PWD GORAKHPUR,Repair and Restoration of various Building Puld Awas Non- Residential building in Distt. Gorakhpur in FY 2024-25   Details as per NIT   Lot No. 3 of 7,1797/1A Tender Dt. 26.07.2024,2024_CEGKP_942074_3,23-Aug-2024,"INR 499,762",90,Arvind Kumar,23-Sep-2024 04:48 PM,3.pdf (1964.00 KB),,M/S NEW TRIPDA TRADERS,"275,269",INR,2024_CEGKP_942074_3
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Kotwalpur Dy. From Km 0.00 to Km. 6.800,02/E.E./2024-25,2024_UPIDC_961920_22,28-Oct-2024,"INR 279,780",20,Mukesh Kumar Dev,28-Oct-2024 05:16 PM,22-KOTWALPUR-0.00-6.800.pdf (137.00 KB),WORK START,SS ASSOCIATES,"279,780",INR,2024_UPIDC_961920_22
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Meetli Dy. From Km 0.000 to Km. 19.300,02/E.E./2024-25,2024_UPIDC_961920_24,28-Oct-2024,"INR 543,999.6",20,Mukesh Kumar Dev,28-Oct-2024 05:25 PM,24-MEETLI-0.00-19.300.pdf (142.00 KB),WORK START,M/S HIMMAT CONSTRUCTION CO.,"543,999.6",INR,2024_UPIDC_961920_23
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Meetli Dy. From Km 0.000 to Km. 19.300,02/E.E./2024-25,2024_UPIDC_961920_24,28-Oct-2024,"INR 543,999.6",20,Mukesh Kumar Dev,28-Oct-2024 05:25 PM,24-MEETLI-0.00-19.300.pdf (142.00 KB),WORK START,M/S HIMMAT CONSTRUCTION CO.,"543,999.6",INR,2024_UPIDC_961920_24
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Rajwaha Bijwada Dy From Km 7.150 to Km. 16.200,02/E.E./2024-25,2024_UPIDC_961920_28,28-Oct-2024,"INR 271,770",20,Mukesh Kumar Dev,28-Oct-2024 05:41 PM,28-BIJWADA-7.150-16.200.pdf (142.00 KB),WORK START,VISHWAS CONSTRUCTIONS,"271,770",INR,2024_UPIDC_961920_25
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Rajwaha Bijwada Dy From Km 7.150 to Km. 16.200,02/E.E./2024-25,2024_UPIDC_961920_28,28-Oct-2024,"INR 271,770",20,Mukesh Kumar Dev,28-Oct-2024 05:41 PM,28-BIJWADA-7.150-16.200.pdf (142.00 KB),WORK START,VISHWAS CONSTRUCTIONS,"271,770",INR,2024_UPIDC_961920_28
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Rajwaha Bijwada Dy From Km 16.210 to Km. 28.500,02/E.E./2024-25,2024_UPIDC_961920_29,28-Oct-2024,"INR 211,964",20,Mukesh Kumar Dev,28-Oct-2024 05:49 PM,29-BIJWADA-16.210-28.550.pdf (145.00 KB),WORK STARRT,RAJKUMAR S/O ISHWAR SINGH,"211,964",INR,2024_UPIDC_961920_29
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Rajwaha Ramala Dy From Km 0.000 to Km. 12.070,02/E.E./2024-25,2024_UPIDC_961920_32,28-Oct-2024,"INR 353,525",20,Mukesh Kumar Dev,28-Oct-2024 05:57 PM,32-RAMALA-0.00-12.070.pdf (140.00 KB),WORK START,SS ASSOCIATES,"353,525",INR,2024_UPIDC_961920_30
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Rajwaha Ramala Dy From Km 0.000 to Km. 12.070,02/E.E./2024-25,2024_UPIDC_961920_32,28-Oct-2024,"INR 353,525",20,Mukesh Kumar Dev,28-Oct-2024 05:57 PM,32-RAMALA-0.00-12.070.pdf (140.00 KB),WORK START,SS ASSOCIATES,"353,525",INR,2024_UPIDC_961920_32
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Rajwaha Bijwada Dy From Km 0.000 to Km. 7.140,02/E.E./2024-25,2024_UPIDC_961920_33,28-Oct-2024,"INR 373,190",20,Mukesh Kumar Dev,28-Oct-2024 06:01 PM,33-BIJWADA-0.00-7.140.pdf (138.00 KB),WORK START,SS ASSOCIATES,"373,190",INR,2024_UPIDC_961920_33
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",Silt Clearance in internal Section of Rajwaha Ramala Dy From Km 0.000 to Km. 12.070,02/E.E./2024-25,2024_UPIDC_961920_32,28-Oct-2024,"INR 353,525",20,Mukesh Kumar Dev,28-Oct-2024 05:57 PM,32-RAMALA-0.00-12.070.pdf (140.00 KB),WORK START,SS ASSOCIATES,"353,525",INR,2024_UPIDC_961920_3
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Doghra link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_5,10-Sep-2024,"INR 1,855,432.52",60,Rajesh Singh,10-Sep-2024 11:10 AM,boqcomparativechart.pdf (47.00 KB),,NAND KISHOR PATHAK,"1,855,432.52",INR,2024_CEGKP_936854_5
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Semra Hardo Patti to Pathak Tola link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_6,07-Sep-2024,"INR 387,481.53",60,Rajesh Singh,07-Sep-2024 12:52 PM,1.pdf (43.00 KB),,m/s om traders,"387,481.53",INR,2024_CEGKP_936854_6
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Pipra Ghat Mustakim link road.,2005/7A DATE 05-07-2024,2024_CEGKP_936854_7,13-Sep-2024,"INR 199,791.71",60,Rajesh Singh,13-Sep-2024 04:43 PM,7-boqcomparativechart.pdf (43.00 KB),,KANAK CONSTRUCTION,"199,791.71",INR,2024_CEGKP_936854_7
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Chairia Jamuan Ghat road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_8,10-Sep-2024,"INR 1,148,538.27",60,Rajesh Singh,10-Sep-2024 11:07 AM,boqcomparativechart.pdf (45.00 KB),,NAND KISHOR PATHAK,"1,148,538.27",INR,2024_CEGKP_936854_8
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Repair work of stains on SH MDR ODR roads under Kushinagar Assembly constituency.,2125/7A DATE 15-07-2024,2024_CEGKP_939121_4,07-Sep-2024,"INR 1,195,342.05",365,Rajesh Singh,07-Sep-2024 01:02 PM,29.pdf (56.00 KB),,M/s Manoj Kumar Singh,"1,195,342.05",INR,2024_CEGKP_939121_4
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD DEORIA,Supply and operation of Power Warge Boat in Rainy Season at Sarya Ghat in Distt Deoria,2046/4A DATE 16-07-2024,2024_CEGKP_940087_1,10-Sep-2024,"INR 320,000",90,Anil Kumar Jatav,10-Sep-2024 03:17 PM,1.pdf (140.00 KB),23/EE DATE 07-09-2024,SENANI ENTERPRISES,"154,048",INR,2024_CEGKP_939606_1
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD DEORIA,Supply and operation of Power Warge Boat in Rainy Season at Sarya Ghat in Distt Deoria,2046/4A DATE 16-07-2024,2024_CEGKP_940087_1,10-Sep-2024,"INR 320,000",90,Anil Kumar Jatav,10-Sep-2024 03:17 PM,1.pdf (140.00 KB),23/EE DATE 07-09-2024,SENANI ENTERPRISES,"154,048",INR,2024_CEGKP_939606_2
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD DEORIA,Supply and operation of Power Warge Boat in Rainy Season at Sarya Ghat in Distt Deoria,2046/4A DATE 16-07-2024,2024_CEGKP_940087_1,10-Sep-2024,"INR 320,000",90,Anil Kumar Jatav,10-Sep-2024 03:17 PM,1.pdf (140.00 KB),23/EE DATE 07-09-2024,SENANI ENTERPRISES,"154,048",INR,2024_CEGKP_940087_1
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD DEORIA,Patch Repair and miscellaneous work of Rudrapur Block  (Left  Side of BDRK road),2046/4A DATE 16-07-2024,2024_CEGKP_940087_2,10-Sep-2024,"INR 999,300",90,Anil Kumar Jatav,10-Sep-2024 02:04 PM,9.2.pdf (151.00 KB),19/EE DATE 02-09-2024,Narendra Construction,"615,768.66",INR,2024_CEGKP_940087_2
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD DEORIA,Patch Repair and miscellaneous work of Rudrapur Block  (RIGHT  Side of BDRK road),2046/4A DATE 16-07-2024,2024_CEGKP_940087_3,10-Sep-2024,"INR 999,300",90,Anil Kumar Jatav,10-Sep-2024 01:59 PM,4.3.pdf (142.00 KB),18/EE DATE 02-09-2024,Narendra Construction,"615,768.66",INR,2024_CEGKP_940087_3
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Basdila Buzurg Chakla Tola Contact Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_22,04-Sep-2024,"INR 559,803.64",60,Rajesh Singh,04-Sep-2024 01:47 PM,boqcomparativechart.pdf (44.00 KB),,M/S RAMESH RAI,"559,803.64",INR,2024_CEGKP_936854_21
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Basdila Buzurg Chakla Tola Contact Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_22,04-Sep-2024,"INR 559,803.64",60,Rajesh Singh,04-Sep-2024 01:47 PM,boqcomparativechart.pdf (44.00 KB),,M/S RAMESH RAI,"559,803.64",INR,2024_CEGKP_936854_22
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of NH 28 to Khocha TolaBhusi Tola Link Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_24,10-Sep-2024,"INR 1,487,355.21",60,Rajesh Singh,10-Sep-2024 11:12 AM,boqcomparativechart.pdf (47.00 KB),,NAND KISHOR PATHAK,"1,487,355.21",INR,2024_CEGKP_936854_23
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of NH 28 to Khocha TolaBhusi Tola Link Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_24,10-Sep-2024,"INR 1,487,355.21",60,Rajesh Singh,10-Sep-2024 11:12 AM,boqcomparativechart.pdf (47.00 KB),,NAND KISHOR PATHAK,"1,487,355.21",INR,2024_CEGKP_936854_24
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Remaining part of Haata Hardiya Contact Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_25,21-Oct-2024,"INR 323,776.03",60,Rajesh Singh,21-Oct-2024 03:25 PM,boqcomparativechart.pdf (44.00 KB),,M/S DEVANSH TRADERS,"323,776.03",INR,2024_CEGKP_936854_25
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Jabahi Narendra Ganesh Yadav Tola Contact Road to Yajumman s Tola,2005/7A DATE 05-07-2024,2024_CEGKP_936854_26,09-Sep-2024,"INR 753,216.37",60,Rajesh Singh,09-Sep-2024 02:45 PM,boqcomparativechart.pdf (45.00 KB),,VIJAY KUMAR GUPTA,"753,216.37",INR,2024_CEGKP_936854_26
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Pitch from Ragdganj Crossing to Tamkuhi Pitch Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_27,18-Sep-2024,"INR 1,576,250.04",60,Rajesh Singh,18-Sep-2024 11:33 AM,boqcomparativechart.pdf (48.00 KB),,FRIENDS CONSTRUCTION COMPANY,"1,576,250.04",INR,2024_CEGKP_936854_27
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Ahirauli Raja to Ahirauli Mishra Contact Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_28,07-Sep-2024,"INR 570,231.77",60,Rajesh Singh,07-Sep-2024 01:00 PM,28.pdf (43.00 KB),,M/S SANJAI RAI,"570,231.77",INR,2024_CEGKP_936854_28
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Doghra link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_5,10-Sep-2024,"INR 1,855,432.52",60,Rajesh Singh,10-Sep-2024 11:10 AM,boqcomparativechart.pdf (47.00 KB),,NAND KISHOR PATHAK,"1,855,432.52",INR,2024_CEGKP_936854_30
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Pateharwa Hatwa Tola Badki link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_3,07-Sep-2024,"INR 485,978.55",60,Rajesh Singh,07-Sep-2024 12:55 PM,3.pdf (44.00 KB),,m/s om traders,"485,978.55",INR,2024_CEGKP_936854_3
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Kesari Dobh link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_12,04-Sep-2024,"INR 1,275,987.96",60,Rajesh Singh,04-Sep-2024 02:14 PM,boqcomparativechart.pdf (43.00 KB),,M/S RAMESH RAI,"1,275,987.96",INR,2024_CEGKP_936854_10
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Kesari Dobh link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_12,04-Sep-2024,"INR 1,275,987.96",60,Rajesh Singh,04-Sep-2024 02:14 PM,boqcomparativechart.pdf (43.00 KB),,M/S RAMESH RAI,"1,275,987.96",INR,2024_CEGKP_936854_12
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Jamuan Bin Toli to Sindhal Tola link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_13,04-Sep-2024,"INR 657,350.89",60,Rajesh Singh,04-Sep-2024 03:34 PM,boqcomparativechart.pdf (44.00 KB),,NAND KISHOR PATHAK,"657,350.89",INR,2024_CEGKP_936854_13
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Sargatia to Nayanha Khalwa Tola link Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_15,09-Sep-2024,"INR 812,496.97",60,Rajesh Singh,09-Sep-2024 02:39 PM,boqcomparativechart.pdf (46.00 KB),,VIJAY KUMAR GUPTA,"812,496.97",INR,2024_CEGKP_936854_14
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Sargatia to Nayanha Khalwa Tola link Road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_15,09-Sep-2024,"INR 812,496.97",60,Rajesh Singh,09-Sep-2024 02:39 PM,boqcomparativechart.pdf (46.00 KB),,VIJAY KUMAR GUPTA,"812,496.97",INR,2024_CEGKP_936854_15
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Jabhi Math Chulhi link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_16,04-Sep-2024,"INR 680,218.65",60,Rajesh Singh,04-Sep-2024 01:58 PM,16-boqcomparativechart.pdf (43.00 KB),,M/S RAMESH RAI,"680,218.65",INR,2024_CEGKP_936854_16
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE PROVINCIAL DIVISION PWD KUSHINAGAR,Renewal work of Daniyadi Harijan Basti link road,2005/7A DATE 05-07-2024,2024_CEGKP_936854_18,04-Sep-2024,"INR 315,287.1",60,Rajesh Singh,04-Sep-2024 03:30 PM,18-boqcomparativechart.pdf (45.00 KB),,ASHOK KUMAR SINGH THEKADAR,"315,287.1",INR,2024_CEGKP_936854_17
