Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219041.0,J P ENTERPRISE,INR,1.0,06-Jan-2024 01:22 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219056.0,M/S - J K CONSTRUCTION AND SUPPLIER,INR,1.0,05-Jan-2024 07:10 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219065.0,M/S MD and Sons Traders,INR,1.0,06-Jan-2024 01:23 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219067.0,Dhrubajyoti Dutta,INR,1.0,06-Jan-2024 11:24 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219072.0,K.S. ENTERPRISE,INR,1.0,06-Jan-2024 12:57 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219082.0,M/s Durga Enterprise,INR,1.0,04-Jan-2024 12:33 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219088.0,PINNACLE ENTERPRISE,INR,1.0,06-Jan-2024 12:01 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219098.0,ZAKIR ALOM SHAH,INR,1.0,06-Jan-2024 01:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219104.0,M/S TODAYS ENTERPRISE,INR,1.0,06-Jan-2024 12:44 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219105.0,GYANDEEP GOSWAMI,INR,1.0,05-Jan-2024 08:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219107.0,RAM MAN BUSINESS ENTERPRISES,INR,1.0,03-Jan-2024 04:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219119.0,uttam das,INR,1.0,05-Jan-2024 11:19 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219121.0,MRIDU BIKASH BHARALI,INR,1.0,19-Dec-2023 08:11 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219122.0,ANKITA ENTERPRISE,INR,1.0,06-Jan-2024 01:27 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219134.0,BHASKAR JYOTI NATH,INR,1.0,06-Jan-2024 02:19 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219142.0,Imperial Intercontinental,INR,1.0,03-Jan-2024 06:30 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219157.0,M/S SHAH ENTERPRISE,INR,1.0,19-Dec-2023 05:20 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219165.0,MAA LAXMI NARAYAN ENTERPRISE,INR,1.0,17-Dec-2023 09:08 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219169.0,M/s Synergy Enterprise,INR,1.0,05-Jan-2024 04:50 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219172.0,M/S Verieties Store,INR,1.0,03-Jan-2024 05:32 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219185.0,QUALITY PRINTERS,INR,1.0,05-Jan-2024 07:31 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219198.0,ENAJORI ENTERPRISE,INR,1.0,19-Dec-2023 08:33 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219214.0,Lakhayajyoti Saikia,INR,1.0,05-Jan-2024 02:02 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219219.0,M/S HIRON OFFSET PRESS,INR,1.0,03-Jan-2024 03:21 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219224.0,Baruah Stores,INR,1.0,06-Jan-2024 03:11 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219229.0,SURENDAR KUMAR CHOUDHURY,INR,1.0,02-Jan-2024 06:21 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219233.0,Galaxy Enterprise,INR,1.0,04-Jan-2024 10:01 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219252.0,Call And Fix,INR,1.0,05-Jan-2024 01:24 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219258.0,M/S DAS ENTERPRISE,INR,1.0,06-Jan-2024 11:08 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219268.0,M/s K.K. Enterprise,INR,1.0,06-Jan-2024 12:57 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
