Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE CD-4  -KUMBH MELA-  PWD ALLAHABAD,Renewal Work of Sakramau Lokai to Pura Pasiyan Basti Temple link road,409/1A Nivida /24 Dt 20-01-2024,2024_CEALD_892606_2,02-Apr-2024,"INR 780,000",60,PRAVIN KUMAR RAI,14-May-2024 04:30 PM,SAKRAMAU.pdf (549.00 KB),,RAJ ENTERPRISES,"361,767",INR,2024_CEALD_892606_2
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE CONSTRUCTION DIVISION-3  PWD ALLAHABAD,CHANDRA LENIYAN LINK ROAD,32/5A/2024 DT. 05-01-2024,2024_CEALD_885719_2,28-Feb-2024,"INR 688,847",60,NAVEEN KUMAR SHARMA,09-May-2024 05:29 PM,gangamaiya2024.pdf (432.00 KB),1st lowest,M/S JAI GANGA MAIYYA CONSTRUCTION COMPANY,"688,847",INR,2024_CEALD_885719_2
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,Special Repair of Garetha Link road,293/10COM.P-PRJ.CIRCLE/24 DATED 15.01.2024,2024_CEALD_887907_1,13-Mar-2024,"INR 2,194,279",60,PRAVIN KUMAR RAI,19-Jun-2024 01:59 PM,Garetha.pdf (132.00 KB),,H P ENTERPRISES,"2,194,279",INR,2024_CEALD_887907_1
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,Construction of Nahar Singh ka pura Link road,11880/10COM.P-PRJ.CIRCLE/23 DATED 18.12.2023,2024_CEALD_888202_19,13-Mar-2024,"INR 5,588,238",180,PRAVIN KUMAR RAI,31-May-2024 10:58 AM,NaharSingh.pdf (700.00 KB),,M/S RAJIV SINGH,"5,588,238",INR,2024_CEALD_888202_18
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,Construction of Nahar Singh ka pura Link road,11880/10COM.P-PRJ.CIRCLE/23 DATED 18.12.2023,2024_CEALD_888202_19,13-Mar-2024,"INR 5,588,238",180,PRAVIN KUMAR RAI,31-May-2024 10:58 AM,NaharSingh.pdf (700.00 KB),,M/S RAJIV SINGH,"5,588,238",INR,2024_CEALD_888202_19
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,Construction of Baksi Moda Link road,11880/10COM.P-PRJ.CIRCLE/23 DATED 18.12.2023,2024_CEALD_888202_22,13-Mar-2024,"INR 6,061,042",180,PRAVIN KUMAR RAI,08-May-2024 12:58 PM,gRAMbAKSHI.pdf (101.00 KB),,M/S TIWARI AND BROTHERS CONSTRUCTION,"6,061,042",INR,2024_CEALD_888202_20
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,Construction of Baksi Moda Link road,11880/10COM.P-PRJ.CIRCLE/23 DATED 18.12.2023,2024_CEALD_888202_22,13-Mar-2024,"INR 6,061,042",180,PRAVIN KUMAR RAI,08-May-2024 12:58 PM,gRAMbAKSHI.pdf (101.00 KB),,M/S TIWARI AND BROTHERS CONSTRUCTION,"6,061,042",INR,2024_CEALD_888202_22
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,Construction of Rajaswa Gram Dahi to Rajaswa Gram Madaripur Link road,11880/10COM.P-PRJ.CIRCLE/23 DATED 18.12.2023,2024_CEALD_888202_23,13-Mar-2024,"INR 5,608,370",180,PRAVIN KUMAR RAI,29-May-2024 04:59 PM,Madaripur.pdf (831.00 KB),,M/S RAJIV SINGH,"5,608,370",INR,2024_CEALD_888202_23
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH,Construction of  5.0x5.0 Mtr R.C.C. Box Culvert on Bakulahi River At  Tikariya khurd PMGSY road to  Vajirpur link road in vill- Vajirpur   Distt. Pratapgarh (Length 0.48 Km.) in year 2023-24  (3),514/93C/etendering/P.F.C/2024 Dt 29.01.2024,2024_CEALD_892296_3,15-Mar-2024,"INR 12,631,144",365,SUSHEEL KUMAR GAUTAM,30-May-2024 04:04 PM,BOND_MODERN.pdf (444.00 KB),DETAIL ATTACHED,M/s Modern Construction,"12,631,144",INR,2024_CEALD_891308_8
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH,Construction of  5.0x5.0 Mtr R.C.C. Box Culvert on Bakulahi River At  Tikariya khurd PMGSY road to  Vajirpur link road in vill- Vajirpur   Distt. Pratapgarh (Length 0.48 Km.) in year 2023-24  (3),514/93C/etendering/P.F.C/2024 Dt 29.01.2024,2024_CEALD_892296_3,15-Mar-2024,"INR 12,631,144",365,SUSHEEL KUMAR GAUTAM,30-May-2024 04:04 PM,BOND_MODERN.pdf (444.00 KB),DETAIL ATTACHED,M/s Modern Construction,"12,631,144",INR,2024_CEALD_891308_9
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH,Construction of  5.0x5.0 Mtr R.C.C. Box Culvert on Bakulahi River At  Tikariya khurd PMGSY road to  Vajirpur link road in vill- Vajirpur   Distt. Pratapgarh (Length 0.48 Km.) in year 2023-24  (3),514/93C/etendering/P.F.C/2024 Dt 29.01.2024,2024_CEALD_892296_3,15-Mar-2024,"INR 12,631,144",365,SUSHEEL KUMAR GAUTAM,30-May-2024 04:04 PM,BOND_MODERN.pdf (444.00 KB),DETAIL ATTACHED,M/s Modern Construction,"12,631,144",INR,2024_CEALD_891427_1
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Railway fatak mahuar marg se kurmiyan sampark marg with PC in FY-2024-25-32,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_32,11-Jun-2024,"INR 289,608",30,BRIJ MOHAN SINGH,14-Jun-2024 05:13 PM,Railway.pdf (845.00 KB),,Meenakshi Stationery,"289,608",INR,2024_CEALD_884858_23
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Railway fatak mahuar marg se kurmiyan sampark marg with PC in FY-2024-25-32,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_32,11-Jun-2024,"INR 289,608",30,BRIJ MOHAN SINGH,14-Jun-2024 05:13 PM,Railway.pdf (845.00 KB),,Meenakshi Stationery,"289,608",INR,2024_CEALD_884858_28
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Railway fatak mahuar marg se kurmiyan sampark marg with PC in FY-2024-25-32,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_32,11-Jun-2024,"INR 289,608",30,BRIJ MOHAN SINGH,14-Jun-2024 05:13 PM,Railway.pdf (845.00 KB),,Meenakshi Stationery,"289,608",INR,2024_CEALD_884858_29
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Railway fatak mahuar marg se kurmiyan sampark marg with PC in FY-2024-25-32,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_32,11-Jun-2024,"INR 289,608",30,BRIJ MOHAN SINGH,14-Jun-2024 05:13 PM,Railway.pdf (845.00 KB),,Meenakshi Stationery,"289,608",INR,2024_CEALD_884858_32
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Kutuliya sampark marg with PC in FY-2024-25-36,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_35,19-Jun-2024,"INR 295,640",30,BRIJ MOHAN SINGH,28-Jun-2024 04:35 PM,Kutuliya.pdf (125.00 KB),,SHRIDHAR INTERPRISES,"295,640",INR,2024_CEALD_884858_35
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Yadav sampark marg(sadar) with PC in FY-2024-25-42,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_40,15-Mar-2024,"INR 440,850",30,BRIJ MOHAN SINGH,19-Jun-2024 03:26 PM,Yadavsadar.pdf (108.00 KB),,SHRIDHAR INTERPRISES,"440,850",INR,2024_CEALD_884858_40
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Kanhaiya nagar pur se raipur sampark marg with PC in FY-2024-25-7,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_7,15-Jun-2024,"INR 571,043",30,BRIJ MOHAN SINGH,28-Jun-2024 05:39 PM,Raipur.pdf (87.00 KB),,SHAIL PRABHA CONSTRUCTION,"571,043",INR,2024_CEALD_884858_6
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Kanhaiya nagar pur se raipur sampark marg with PC in FY-2024-25-7,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_7,15-Jun-2024,"INR 571,043",30,BRIJ MOHAN SINGH,28-Jun-2024 05:39 PM,Raipur.pdf (87.00 KB),,SHAIL PRABHA CONSTRUCTION,"571,043",INR,2024_CEALD_884858_7
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE CONSTRUCTION DIVISION-3  PWD ALLAHABAD,CHANDRA LENIYAN LINK ROAD,32/5A/2024 DT. 05-01-2024,2024_CEALD_885719_2,28-Feb-2024,"INR 688,847",60,NAVEEN KUMAR SHARMA,09-May-2024 05:29 PM,gangamaiya2024.pdf (432.00 KB),1st lowest,M/S JAI GANGA MAIYYA CONSTRUCTION COMPANY,"688,847",INR,2024_CEALD_885280_27
Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE CONSTRUCTION DIVISION-3  PWD ALLAHABAD,CHANDRA LENIYAN LINK ROAD,32/5A/2024 DT. 05-01-2024,2024_CEALD_885719_2,28-Feb-2024,"INR 688,847",60,NAVEEN KUMAR SHARMA,09-May-2024 05:29 PM,gangamaiya2024.pdf (432.00 KB),1st lowest,M/S JAI GANGA MAIYYA CONSTRUCTION COMPANY,"688,847",INR,2024_CEALD_885280_39
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Lucknow Varansi Road to Gokhari Link road (Year 2024-25) (Length 1.330 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_91,11-Jun-2024,"INR 1,047,698",60,AJAY KUMAR,19-Jun-2024 03:51 PM,06EE2024.pdf (802.00 KB),As per Attached Extract copy of Bond,M/s Sarthak Enterprises,"1,047,698",INR,2024_CEALD_883098_89
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Lucknow Varansi Road to Gokhari Link road (Year 2024-25) (Length 1.330 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_91,11-Jun-2024,"INR 1,047,698",60,AJAY KUMAR,19-Jun-2024 03:51 PM,06EE2024.pdf (802.00 KB),As per Attached Extract copy of Bond,M/s Sarthak Enterprises,"1,047,698",INR,2024_CEALD_883098_91
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Babupur Chandapur to Paraspur Link road (Year 2024-25) (Length 1.300 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_92,11-Jun-2024,"INR 1,045,334",60,AJAY KUMAR,19-Jun-2024 04:02 PM,10EE2024.pdf (948.00 KB),As per Attached Extract copy of Bond,M/s Raju Yadav,"1,045,334",INR,2024_CEALD_883098_92
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Pure Ganga Baksh Link Road (Year 2024-25) (Length 1.080Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_94,11-May-2024,"INR 787,590",60,AJAY KUMAR,25-Jun-2024 11:58 AM,4EE2024.pdf (120.00 KB),As per Attached Extract copy of Bond,M/S OM CONSTRUCTION,"787,590",INR,2024_CEALD_883098_94
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Vikashkhand Lalganj Pure Banshi to Samapur via Paraspur Link road (Year 2024-25) (Length 4.000 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_95,14-Mar-2024,"INR 2,896,826",60,AJAY KUMAR,04-May-2024 12:20 PM,267EE2023.pdf (94.00 KB),As per Attached Extract copy of Bond,SRI BHUPENDRA VIKRAM SINGH,"2,896,826",INR,2024_CEALD_883098_95
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Pure bhawharan sampark marg with PC in FY-2024-25-13,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_13,11-Jun-2024,"INR 1,576,033",30,BRIJ MOHAN SINGH,28-Jun-2024 05:46 PM,Purebhawaharan.pdf (82.00 KB),,M/S SANJEEVANAND CONSTRUCTION,"1,576,033",INR,2024_CEALD_884336_19
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Pure bhawharan sampark marg with PC in FY-2024-25-13,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_13,11-Jun-2024,"INR 1,576,033",30,BRIJ MOHAN SINGH,28-Jun-2024 05:46 PM,Purebhawaharan.pdf (82.00 KB),,M/S SANJEEVANAND CONSTRUCTION,"1,576,033",INR,2024_CEALD_884858_10
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Pure bhawharan sampark marg with PC in FY-2024-25-13,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_13,11-Jun-2024,"INR 1,576,033",30,BRIJ MOHAN SINGH,28-Jun-2024 05:46 PM,Purebhawaharan.pdf (82.00 KB),,M/S SANJEEVANAND CONSTRUCTION,"1,576,033",INR,2024_CEALD_884858_13
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Hariharpur kailaha sampark marg with PC in FY-2024-25-20,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_20,15-Mar-2024,"INR 798,081",30,BRIJ MOHAN SINGH,22-May-2024 02:02 PM,Hari.pdf (205.00 KB),as per attached,M/S IMAMUDDIN,"798,081",INR,2024_CEALD_884858_20
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-2  PWD PRATAPGARH,Renewal of Railway fatak mahuar marg se kurmiyan sampark marg with PC in FY-2024-25-32,140/19A/2023-24 Date-15-01-2024,2024_CEALD_884858_32,11-Jun-2024,"INR 289,608",30,BRIJ MOHAN SINGH,14-Jun-2024 05:13 PM,Railway.pdf (845.00 KB),,Meenakshi Stationery,"289,608",INR,2024_CEALD_884858_21
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Chausa Link road (Year 2024-25) (Length 1.500 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_60,15-Mar-2024,"INR 1,223,598",60,AJAY KUMAR,17-May-2024 07:26 AM,Chausa.pdf (307.00 KB),As per Attached Extract copy of Bond,M/s Prakash Enterprises,"1,223,598",INR,2024_CEALD_883098_60
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Deeha Mohaddinagar Road to Nahar ki Patri via Mahewa Mohanpur Link road (Year 2024-25) (Length 1.500 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_64,15-Mar-2024,"INR 1,215,374",60,AJAY KUMAR,17-May-2024 07:30 AM,Deeha.pdf (261.00 KB),As per Attached extract copy of Bond,M/s Prakash Enterprises,"1,215,374",INR,2024_CEALD_883098_64
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Ausanganj Bazar to Remaining Portion of Dhangarh Road (Year 2024-25) (Length 0.700Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_76,11-Jun-2024,"INR 560,380",60,AJAY KUMAR,26-Jun-2024 01:32 PM,11EE2024.pdf (1034.00 KB),As per Attached Extract copy of Bond,M/S SUN ENTERPRISES,"560,380",INR,2024_CEALD_883098_76
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Bhatt Ka Purwa Link Road (Year 2024-25) (Length 0.800Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_79,16-Mar-2024,"INR 810,988",60,AJAY KUMAR,17-May-2024 07:22 AM,Bhatt.pdf (290.00 KB),As per Attached Extract copy of Bond,M/S SHIV ENTERPRISES.,"810,988",INR,2024_CEALD_883098_78
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Bhatt Ka Purwa Link Road (Year 2024-25) (Length 0.800Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_79,16-Mar-2024,"INR 810,988",60,AJAY KUMAR,17-May-2024 07:22 AM,Bhatt.pdf (290.00 KB),As per Attached Extract copy of Bond,M/S SHIV ENTERPRISES.,"810,988",INR,2024_CEALD_883098_79
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Pure Tilakram Link road (Year 2024-25) (Length 0.200Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_7,07-Mar-2024,"INR 148,029",60,AJAY KUMAR,19-Jun-2024 11:52 AM,211EE2023.pdf (125.00 KB),As per Attached Extract copy of Bond,PP INTERPRISES,"148,029",INR,2024_CEALD_883098_7
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Rampur Link Road (Year 2024-25) (Length 0.500Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_80,16-Mar-2024,"INR 508,691",60,AJAY KUMAR,17-May-2024 07:44 AM,Rampur.pdf (247.00 KB),As per Attached Extract copy of Bond,M/S SHIV ENTERPRISES.,"508,691",INR,2024_CEALD_883098_80
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Saray Sadbhama Gareeb Link road (Year 2024-25) (Length 0.300Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_81,14-Mar-2024,"INR 305,847",60,AJAY KUMAR,03-Jun-2024 04:52 PM,262EE2023.pdf (591.00 KB),As per Attached Extract copy of Bond,SHANKER LAL YADAV,"305,847",INR,2024_CEALD_883098_81
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Jethwara Kunda to Badgawan Canal Patri Link road (Year 2024-25) (Length 2.000Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_83,11-Jun-2024,"INR 1,599,700",60,AJAY KUMAR,27-Jun-2024 02:44 PM,05EE2024.pdf (715.00 KB),As per Attached Extract copy of Bond,M/s Sarthak Enterprises,"1,599,700",INR,2024_CEALD_883098_83
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Pratapgarh Rajbaha to pure Yagwan Road to Ramchere Link road (Year 2024-25) (Length 0.240Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_84,14-Mar-2024,"INR 243,377",60,AJAY KUMAR,03-Jun-2024 04:57 PM,265EE2023.pdf (482.00 KB),As per Attached Extact copy of Bond,SHANKER LAL YADAV,"243,377",INR,2024_CEALD_883098_84
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Juhi Shukulpur to Sangipur Diwanganj Road via Virendranath Shukla Institute Link  road (Year 2024-25) (Length 3.150Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_11,10-Jun-2024,"INR 2,964,637",60,AJAY KUMAR,15-Jun-2024 04:40 PM,02EE2024.pdf (1403.00 KB),As per Attached Extract copy of Bond,Rivanshu Sales,"2,964,637",INR,2024_CEALD_883098_11
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Jodhapur Link  road (Year 2024-25) (Length 0.340Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_15,13-Mar-2024,"INR 332,701",60,AJAY KUMAR,31-May-2024 08:13 AM,242EE2023.pdf (1397.00 KB),As per Attached Extract copy of Bond,M/S MISHRA CONSTRUCTION,"332,701",INR,2024_CEALD_883098_15
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Pure Bakshi to Udaypur Nahar Patri Link road (Year 2024-25) (Length 2.100Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_18,13-Mar-2024,"INR 1,695,724",60,AJAY KUMAR,04-May-2024 03:38 PM,246EE2023.pdf (1656.00 KB),As per Attached Extract copy of Bond,M/S  KAMLESH BAHADUR SINGH CONRACTOR,"1,695,724",INR,2024_CEALD_883098_18
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Chak Badre Alam Link road (Year 2024-25) (Length 0.500 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_23,14-Mar-2024,"INR 495,221",60,AJAY KUMAR,03-Jun-2024 05:00 PM,261EE2023.pdf (648.00 KB),As per Attached Extract copy of Bond,SHANKER LAL YADAV,"495,221",INR,2024_CEALD_883098_23
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Pure Peer Gulam Link road (Year 2024-25) (Length 0.400 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_24,14-Mar-2024,"INR 402,561",60,AJAY KUMAR,03-Jun-2024 04:49 PM,264EE2023.pdf (570.00 KB),As per Attached Extract copy of Bond,SHANKER LAL YADAV,"402,561",INR,2024_CEALD_883098_24
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Bela Indara Link road (Year 2024-25) (Length 1.100 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_28,14-Mar-2024,"INR 1,099,489",60,AJAY KUMAR,03-Jun-2024 04:47 PM,263EE2023.pdf (521.00 KB),As per Attached Extract copy of Bond,SHANKER LAL YADAV,"1,099,489",INR,2024_CEALD_883098_28
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal of Dukhchhor Link road (Year 2024-25) (Length 0.100 Km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_29,15-Mar-2024,"INR 102,572",60,AJAY KUMAR,17-May-2024 07:32 AM,Dukhchhor.pdf (254.00 KB),As per Attached extract copy of Bond,M/S SHIV ENTERPRISES.,"102,572",INR,2024_CEALD_883098_29
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal  Work with general repair of Mangarg Sahjani Km-04 to Rest Part of Pakarihar Link Road   (Length 1.000 km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_48,15-Mar-2024,"INR 792,037",60,AJAY KUMAR,17-May-2024 07:40 AM,Pakadihar.pdf (266.00 KB),As per Attached Extract copy of Bond,M/s Prakash Enterprises,"792,037",INR,2024_CEALD_883098_48
Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE CONSTRUCTION DIVISION-1  PWD PRATAPGARH,Renewal  work with general repair of Kunda Khanwari Road to Lokaiyapur Link Road   (Length 0.800 km),98/19A-E-Tendring/2024 Dated. 12.01.2024,2024_CEALD_883098_50,16-Mar-2024,"INR 637,232",60,AJAY KUMAR,17-May-2024 07:36 AM,Lokaiyapur.pdf (246.00 KB),As per Attached Extract copy of Bond,M/S SHIV ENTERPRISES.,"637,232",INR,2024_CEALD_883098_50
