Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhavan colony sthit aawas No-12 type-5 me ek bathroom me Indian sheet lagane ka karya, kitchen singk badee lagana evam kamro me almirah banane ka karya, garage ki farsh ko uncha karne ka karya, washing machine sa liye atirikt  line dalna wa baramd",2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_18,02-Dec-2024,"INR 194,852",30,DILIP KUMAR,02-Dec-2024 03:42 PM,3034.pdf (476.00 KB),AOC for Acceptance No 3034 date 25.11.2024,SANJAY ENTERPRISES,"194,852",INR,2024_PWDBL_968175_18
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhavan colony sthit aawas No-39 type-5 me deemak lagi 04 shatigrast khirkiyo ke sthan per UPVC khirki lagane ka karya, kitchen ke navinikaran ka karya, jarjar ho chuki ek bathroom fittings ko badalne ka karya, awas me deemak rodhi upchar karne ka",2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_19,27-Nov-2024,"INR 403,161",30,DILIP KUMAR,27-Nov-2024 06:13 PM,3032.pdf (490.00 KB),AOC for Acceptance No 3032 date 25.11.2024,M/S TAUFEEQUE AHMAD,"403,161",INR,2024_PWDBL_968175_19
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhavan colony sthit aawas No-09, 10, 12 me aantarik bhag ki rangai putai ka karya.",2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_20,02-Dec-2024,"INR 148,360",30,DILIP KUMAR,02-Dec-2024 03:52 PM,3045.pdf (513.00 KB),AOC for Acceptance No 3045 date 25.11.2024,SANJAY ENTERPRISES,"148,360",INR,2024_PWDBL_968175_20
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhavan colony sthit aawas number-12 type-5 me do MS ke darwaze lagane ka karya aawas me almari banane ka karya avem Anya vividh karya,2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_21,02-Dec-2024,"INR 77,118",30,DILIP KUMAR,02-Dec-2024 04:13 PM,3046.pdf (520.00 KB),AOC for Acceptance No 3046 date 25.11.2024,SANJAY ENTERPRISES,"77,118",INR,2024_PWDBL_968175_21
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Upper dalibagh colony sthit aawas number 7/16 type-4 me adhyasan Parivartan ke Karan shatigrast kitchen ka navinikaran ek shatigrast bathroom ka navinikaran va fittings badalne ka karya shatigrast khidki darwaze badalne ka karya avem Anya awashyak ma,2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_22,05-Dec-2024,"INR 162,508",30,DILIP KUMAR,05-Dec-2024 01:26 PM,3040.pdf (509.00 KB),AOC for Acceptance No 3040 date 25.11.2024,M/S APRAMEYA CONSTRUCTION,"162,508",INR,2024_PWDBL_968175_22
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Lower dalibagh colony sthit aawas number-8 type-6 mein ek sthai bathroom banane ka karya guest room ki farsh per vitrified tiles lagana shatigrast servant room va servant bathroom ki marammat two kamron ki almari ke palle badalna sidhiyon per tiles l,2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_24,30-Nov-2024,"INR 484,364",30,DILIP KUMAR,30-Nov-2024 12:16 PM,3043.pdf (434.00 KB),AOC for Acceptance No 3043 date 25.11.2024,M.K ENTERPRISES,"484,364",INR,2024_PWDBL_968175_23
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhavan colony sthit aawas No-09, 10, 12 me aantarik bhag ki rangai putai ka karya.",2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_20,02-Dec-2024,"INR 148,360",30,DILIP KUMAR,02-Dec-2024 03:52 PM,3045.pdf (513.00 KB),AOC for Acceptance No 3045 date 25.11.2024,SANJAY ENTERPRISES,"148,360",INR,2024_PWDBL_968175_2
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Lehra DY between KM 6.400 to KM  12.000,01/EE/2024-25,2024_UPIDC_972978_18,29-Nov-2024,"INR 146,365.92",21,SARVESH CHANDRA SINHA,29-Nov-2024 02:20 PM,18.pdf (578.00 KB),,SHAILESH CONSTRUCTION,"146,365.92",INR,2024_UPIDC_972978_18
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Gauri DY between KM 0.000 to KM  9.400,01/EE/2024-25,2024_UPIDC_972978_19,29-Nov-2024,"INR 294,434.913",21,SARVESH CHANDRA SINHA,29-Nov-2024 02:22 PM,19.pdf (547.00 KB),,M/S MANINDRA SINGH,"294,434.913",INR,2024_UPIDC_972978_19
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Tiyara DY between KM 0.000 to KM  7.800,01/EE/2024-25,2024_UPIDC_972978_21,29-Nov-2024,"INR 222,780.873",21,SARVESH CHANDRA SINHA,29-Nov-2024 02:28 PM,21.pdf (503.00 KB),,SHAILESH CONSTRUCTION,"222,780.873",INR,2024_UPIDC_972978_20
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Tiyara DY between KM 0.000 to KM  7.800,01/EE/2024-25,2024_UPIDC_972978_21,29-Nov-2024,"INR 222,780.873",21,SARVESH CHANDRA SINHA,29-Nov-2024 02:28 PM,21.pdf (503.00 KB),,SHAILESH CONSTRUCTION,"222,780.873",INR,2024_UPIDC_972978_21
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Dhanawal DY between KM 0.000 to KM  7.400,01/EE/2024-25,2024_UPIDC_972978_22,29-Nov-2024,"INR 257,389.259",21,SARVESH CHANDRA SINHA,29-Nov-2024 02:30 PM,22.pdf (533.00 KB),,Pranshul Enterprises,"257,389.259",INR,2024_UPIDC_972978_22
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Kakrait DY between KM 0.000 to KM  5.200,01/EE/2024-25,2024_UPIDC_972978_24,29-Nov-2024,"INR 258,624",21,SARVESH CHANDRA SINHA,29-Nov-2024 06:51 PM,24.pdf (527.00 KB),,ANIL KUMAR SINGH,"258,624",INR,2024_UPIDC_972978_23
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Kakrait DY between KM 0.000 to KM  5.200,01/EE/2024-25,2024_UPIDC_972978_24,29-Nov-2024,"INR 258,624",21,SARVESH CHANDRA SINHA,29-Nov-2024 06:51 PM,24.pdf (527.00 KB),,ANIL KUMAR SINGH,"258,624",INR,2024_UPIDC_972978_24
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Noori DY between KM 0.000 to KM  5.000,01/EE/2024-25,2024_UPIDC_972978_25,29-Nov-2024,"INR 247,968",21,SARVESH CHANDRA SINHA,29-Nov-2024 06:53 PM,25.pdf (636.00 KB),,ANIL KUMAR SINGH,"247,968",INR,2024_UPIDC_972978_25
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Internal Section of Newajganj Pump Canal between KM 0.000 to KM  3.600,01/EE/2024-25,2024_UPIDC_972978_26,29-Nov-2024,"INR 111,514.08",21,SARVESH CHANDRA SINHA,29-Nov-2024 06:55 PM,26.pdf (522.00 KB),,SHAILESH CONSTRUCTION,"111,514.08",INR,2024_UPIDC_972978_26
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",Scrapping Inter Section of Parewa Minor between KM 0.000 to KM  5.800,01/EE/2024-25,2024_UPIDC_972978_2,29-Nov-2024,"INR 186,077.2",21,SARVESH CHANDRA SINHA,29-Nov-2024 01:47 PM,2.pdf (503.00 KB),,ANIL KUMAR SINGH,"186,077.2",INR,2024_UPIDC_972978_2
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Kalidas marg stith aawas no.1, 2 wa 3 me civil anurakshan sambandhi samagri aapoorti ka karya wa satah sutharikaran ke sath rangai putai ka karya.",2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_24,23-Nov-2024,"INR 272,301",30,DILIP KUMAR,23-Nov-2024 02:36 PM,2950.pdf (497.00 KB),AOC for Acceptance No 2950 date 19.11.2024,M/S A.V.S. TRADERS,"272,301",INR,2024_PWDBL_965270_24
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Kalidas marg stith aawas no.6 wa  8 me civil anurakshan samagri aapoorti ka karya wa satah sutharikaran ke sath painting putai ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_25,25-Nov-2024,"INR 210,403",30,DILIP KUMAR,25-Nov-2024 12:34 PM,2955.pdf (1135.00 KB),AOC for Acceptance No 2955 date 20.11.2024,A K T ASSOCIATES,"210,403",INR,2024_PWDBL_965270_25
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Kalidas marg stith aawas no.9 wa 10 me civil anurakshan samagri aapoorti ka karya wa satah sutharikaran ke sath painting putai ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_26,25-Nov-2024,"INR 139,866",30,DILIP KUMAR,25-Nov-2024 12:13 PM,2948.pdf (1326.00 KB),AOC for Acceptance No 2948 date 19.11.2024,Swatantra Kumar Jain,"139,866",INR,2024_PWDBL_965270_26
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Kalidas marg stith aawas no-5 me mukhya bhawan wa H-1 wa H-2 hall me civil anurakshan sambanthi samagri apporti avam anya vibihinn atiawashyak  marammati karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_4,26-Nov-2024,"INR 856,807",90,DILIP KUMAR,26-Nov-2024 12:53 PM,2938.pdf (1188.00 KB),AOC for Acceptance No 2938 date 18.11.2024,M/S N R TRADERS,"856,807",INR,2024_PWDBL_965270_4
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhawan colony sthit awas no-04 me civil anurakshan avam anya marramati karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_5,25-Nov-2024,"INR 152,419",60,DILIP KUMAR,25-Nov-2024 12:24 PM,2973.pdf (446.00 KB),AOC for Acceptance No 2973 date 21.11.2024,Swatantra Kumar Jain,"152,419",INR,2024_PWDBL_965270_5
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhawan colony sthit awas no-23, 24, 25 avam 27 type-5 ke aantarik bhag ki rangai putai ka karya.",2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_9,26-Nov-2024,"INR 248,473",30,DILIP KUMAR,26-Nov-2024 11:55 AM,2966.pdf (544.00 KB),AOC for Acceptance No 2966 date 20.11.2024,MAHESH TRADERS,"248,473",INR,2024_PWDBL_965270_6
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhawan colony sthit awas no-23, 24, 25 avam 27 type-5 ke aantarik bhag ki rangai putai ka karya.",2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_9,26-Nov-2024,"INR 248,473",30,DILIP KUMAR,26-Nov-2024 11:55 AM,2966.pdf (544.00 KB),AOC for Acceptance No 2966 date 20.11.2024,MAHESH TRADERS,"248,473",INR,2024_PWDBL_965270_7
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhawan colony sthit awas no-23, 24, 25 avam 27 type-5 ke aantarik bhag ki rangai putai ka karya.",2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_9,26-Nov-2024,"INR 248,473",30,DILIP KUMAR,26-Nov-2024 11:55 AM,2966.pdf (544.00 KB),AOC for Acceptance No 2966 date 20.11.2024,MAHESH TRADERS,"248,473",INR,2024_PWDBL_965270_9
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhavan colony sthit aawas number-21 type-5 me aagantukon ke liye ek atirikt bathroom ka Nirmaan karya aawas ke ek bathroom ki purani va Jung  lagi bathroom fittings badalne ka karya aawas ke aangan me Bane shade me tiles lagane ka karya avem Anya,2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_10,19-Dec-2024,"INR 234,728",30,DILIP KUMAR,19-Dec-2024 03:53 PM,3047.pdf (830.00 KB),AOC for Acceptance No 3047 date 25.11.2024,M/S KRISHNA ENTERPRISES,"234,728",INR,2024_PWDBL_968175_10
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Lower dalibagh colony sthit aawas number-5 type-6 mein shatigrast bathroom ki marammat ka karya ek Comod seat lagana shatigrast sewar line badalne ka karya avem Anya awashyak marammati  karya,2742/E-Tender/2024-25 dt. 21.10.2024,2024_PWDBL_968175_1,30-Nov-2024,"INR 265,401",30,DILIP KUMAR,30-Nov-2024 12:35 PM,3042.pdf (416.00 KB),AOC for Acceptance No 3042 date 25.11.2024,M.K ENTERPRISES,"265,401",INR,2024_PWDBL_968175_1
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhawan colony sthit Type-5 ke awas no-01 se 20 tak ke awaso ka civil sambandhi anurakshan ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_11,02-Dec-2024,"INR 188,440",30,DILIP KUMAR,02-Dec-2024 04:58 PM,2965.pdf (550.00 KB),AOC for Acceptance No 2965 date 20.11.2024,M/S SUPRIYA ENTERPRISES,"188,440",INR,2024_PWDBL_959846_6
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhawan colony sthit Type-5 ke awas no-01 se 20 tak ke awaso ka civil sambandhi anurakshan ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_11,02-Dec-2024,"INR 188,440",30,DILIP KUMAR,02-Dec-2024 04:58 PM,2965.pdf (550.00 KB),AOC for Acceptance No 2965 date 20.11.2024,M/S SUPRIYA ENTERPRISES,"188,440",INR,2024_PWDBL_965270_11
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Gautampalli colony stith aawas no 11 se 20 me civil anurakshan sambandhi samagri uplabdh karane ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_16,09-Dec-2024,"INR 255,413",30,DILIP KUMAR,09-Dec-2024 05:28 PM,2991.pdf (605.00 KB),AOC for Acceptance No 2991 date 22.11.2024,M/S N R TRADERS,"255,413",INR,2024_PWDBL_965270_12
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Gautampalli colony stith aawas no 11 se 20 me civil anurakshan sambandhi samagri uplabdh karane ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_16,09-Dec-2024,"INR 255,413",30,DILIP KUMAR,09-Dec-2024 05:28 PM,2991.pdf (605.00 KB),AOC for Acceptance No 2991 date 22.11.2024,M/S N R TRADERS,"255,413",INR,2024_PWDBL_965270_13
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Gautampalli colony stith aawas no 11 se 20 me civil anurakshan sambandhi samagri uplabdh karane ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_16,09-Dec-2024,"INR 255,413",30,DILIP KUMAR,09-Dec-2024 05:28 PM,2991.pdf (605.00 KB),AOC for Acceptance No 2991 date 22.11.2024,M/S N R TRADERS,"255,413",INR,2024_PWDBL_965270_16
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Kalidas marg stith aawas no-5 me Annexie Bhawan, PAC wa guard room avam 06A me chatigrast tiles marramat, civil anurakshan sambandhi karyo ke sath satah sutharikaran wa rangai putai ka karya.",2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_2,25-Nov-2024,"INR 173,648",60,DILIP KUMAR,25-Nov-2024 01:21 PM,2953.pdf (1378.00 KB),AOC for Acceptance No 2953 date 20.11.2024,M/S B.L.ENTERPRISES,"173,648",INR,2024_PWDBL_965270_17
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhawan colony sthit Type-5 ke awas no-01 se 20 tak ke awaso ka civil sambandhi anurakshan ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_11,02-Dec-2024,"INR 188,440",30,DILIP KUMAR,02-Dec-2024 04:58 PM,2965.pdf (550.00 KB),AOC for Acceptance No 2965 date 20.11.2024,M/S SUPRIYA ENTERPRISES,"188,440",INR,2024_PWDBL_965270_1
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Gautampalli colony stith aawas no-1 naya se 6 naya me civil anurakshan sambandhi samagri uplabdh karane ke sath anya atiawashyak vibhinn marramati karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_20,18-Dec-2024,"INR 158,063",30,DILIP KUMAR,18-Dec-2024 11:49 AM,2992.pdf (783.00 KB),AOC for Acceptance No 2992 date 22.11.2024,M/S D.K.R. CONSTRUCTION,"158,063",INR,2024_PWDBL_965270_20
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Gautampalli colony stith aawas no-22 me aantakrik bhag wa servant quarter sahit chatigrast satah marramat avam rangai putai ka karya.,2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_22,10-Dec-2024,"INR 118,545",30,DILIP KUMAR,10-Dec-2024 01:15 PM,2989.pdf (945.00 KB),AOC for Acceptance No 2989 date 22.11.2024,M/S N R TRADERS,"118,545",INR,2024_PWDBL_965270_22
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Kalidas marg stith aawas no-5 me Annexie Bhawan, PAC wa guard room avam 06A me chatigrast tiles marramat, civil anurakshan sambandhi karyo ke sath satah sutharikaran wa rangai putai ka karya.",2648/E-Tender/2024-25 dt. 08.10.2024,2024_PWDBL_965270_2,25-Nov-2024,"INR 173,648",60,DILIP KUMAR,25-Nov-2024 01:21 PM,2953.pdf (1378.00 KB),AOC for Acceptance No 2953 date 20.11.2024,M/S B.L.ENTERPRISES,"173,648",INR,2024_PWDBL_965270_2
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"vidhayak niwas -6 park road stith aawas no-H-4 ke aawas ke mukhya bedroom va guest room me almari banane, jarjar khidkiyon ko hatakar aluminium ki khidki lagane,aagan ko lohe ki grill dwara cover karne avam anya aawashyak karya .",2297/E-Tender/2024-25 dt. 04.09.2024,2024_PWDBL_956483_19,29-Nov-2024,"INR 151,499",30,DILIP KUMAR,29-Nov-2024 06:38 PM,2890.pdf (724.00 KB),AOC for Acceptance No 2890 date 12.11.2024,RATAN ENTERPRISES,"151,499",INR,2024_PWDBL_956483_19
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vidhayak niwas-1,  Darulshafa sthit aawas number-38A me aawas ke shatigrast plaster ko todkar punah karne ka karya, aawas ke kitchen ke shatigrath tiles  va granite ko badalne ka karya, avem aawas me hue punah plaster ki rangai putai ka karya",2297/E-Tender/2024-25 dt. 04.09.2024,2024_PWDBL_956483_4,28-Dec-2024,"INR 69,152.41",30,DILIP KUMAR,28-Dec-2024 12:26 PM,2922.pdf (343.00 KB),AOC for Acceptance No 2922 date 14.11.2024,M/S NEW KHANNA CONSTRUCTION,"69,152.41",INR,2024_PWDBL_956483_4
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vidhayak niwas-6 park Road sthit aawas sankhya A-2 me adhyasan Parivartan ke Karan aawas mein two bathroomon ka navinikaran, kitchen ka navinikaran sabhi kamron mein almira va wardrobe ka karya teenshede ka karya shatigrast tiles badalne ka karya, pa",2297/E-Tender/2024-25 dt. 04.09.2024,2024_PWDBL_956483_7,29-Nov-2024,"INR 140,430",30,DILIP KUMAR,29-Nov-2024 06:22 PM,2886.pdf (1183.00 KB),AOC for Acceptance No 2886 date 11.11.2024,RATAN ENTERPRISES,"140,430",INR,2024_PWDBL_956483_7
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vidhayak niwas-1, Darulshafa sthit aawas number 4A  ke piche Bani 4 feet chaardiwari ko 6 feet karne ka karya, us Deewar per lohe ke pipe mein PVC seat lagane ka karya, Deewar ke shatigrast plaster ko todkar punah karne ka karya, us Deewar per iron g",2297/E-Tender/2024-25 dt. 04.09.2024,2024_PWDBL_956483_8,28-Dec-2024,"INR 60,949.03",30,DILIP KUMAR,28-Dec-2024 12:54 PM,2967.pdf (407.00 KB),AOC for Acceptance No 2967 date 20.11.2024,M/S NEW KHANNA CONSTRUCTION,"60,949.03",INR,2024_PWDBL_956483_8
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak niwas-1  sthit aawas number 56B  me sthit ek bathroom ka poorn navinikaran ka karya avem Anya awashyak karya,2311/E-Tender/2024-25 dt. 05.09.2024,2024_PWDBL_959846_13,27-Dec-2024,"INR 64,124.23",30,DILIP KUMAR,27-Dec-2024 06:06 PM,2937.pdf (427.00 KB),AOC for Acceptance No 2937 date 18.11.2024,M/S NEW KHANNA CONSTRUCTION,"64,124.23",INR,2024_PWDBL_959846_10
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak niwas-1  sthit aawas number 56B  me sthit ek bathroom ka poorn navinikaran ka karya avem Anya awashyak karya,2311/E-Tender/2024-25 dt. 05.09.2024,2024_PWDBL_959846_13,27-Dec-2024,"INR 64,124.23",30,DILIP KUMAR,27-Dec-2024 06:06 PM,2937.pdf (427.00 KB),AOC for Acceptance No 2937 date 18.11.2024,M/S NEW KHANNA CONSTRUCTION,"64,124.23",INR,2024_PWDBL_959846_13
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhavan colony sthit aawas number 39 type 5 me jeernsheern  plaster ki marammat ka karya avem aawas ke aantarik vahya  satah ka sudharikaran avem rangai putai ka karya.,2311/E-Tender/2024-25 dt. 05.09.2024,2024_PWDBL_959846_15,18-Nov-2024,"INR 216,659",30,DILIP KUMAR,18-Nov-2024 05:27 PM,2884.pdf (1445.00 KB),AOC for Acceptance No 2884 date 11.11.2024,M/S TAUFEEQUE AHMAD,"216,659",INR,2024_PWDBL_959846_15
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,17A  Mall Avenue rajya sampatti colony sthit aawas number BG-1 me Asthai shade ke Nirmaan ka karya peeche ke aangan ke floor per Kota pathar lagane ka karya va Anya vividh civil sambandhi karya,2311/E-Tender/2024-25 dt. 05.09.2024,2024_PWDBL_959846_16,26-Nov-2024,"INR 22,302.75",30,DILIP KUMAR,26-Nov-2024 11:43 AM,2974.pdf (506.00 KB),AOC for Acceptance No 2974 date 21.11.2024,SANJAY ENTERPRISES,"22,302.75",INR,2024_PWDBL_959846_16
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Kalidas marg ke mukhya gate per 5KD chauki ke sameep Wale raaste ko band karne ka karya.,2311/E-Tender/2024-25 dt. 05.09.2024,2024_PWDBL_959846_18,25-Nov-2024,"INR 274,576",30,DILIP KUMAR,25-Nov-2024 01:04 PM,2963.pdf (1000.00 KB),AOC for Acceptance No 2963 date 20.11.2024,A K T ASSOCIATES,"274,576",INR,2024_PWDBL_959846_18
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak nivas-1 Darulshafa sthit aawas number-94B ke kitchen me kitchen cabinet cupboard banane ka karya shatigrast kitchen granite va sink Ko badalne Ka karya aawas mein SS parda Road lagane ka karya avem Anya awashyak karya,2311/E-Tender/2024-25 dt. 05.09.2024,2024_PWDBL_959846_4,09-Dec-2024,"INR 106,499.49",30,DILIP KUMAR,09-Dec-2024 04:46 PM,2929.pdf (427.00 KB),AOC for Acceptance No 2929 date 16.11.2024,M/S KRISHNA ENTERPRISES,"106,499.49",INR,2024_PWDBL_959846_4
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhawan colony stith aawas no -01 ( purana), type -6 ke baramde me lohe ki grill va darwaza lagane ka karya, asthayi guard room banane ka karya, peeche ke aagan me chatigrast fursh ke upar kota stone lagane ka karya, lawn me tiles lagane ka karya,",2140/E-Tender/2024-25 dt. 27.08.2024,2024_PWDBL_952772_4,02-Dec-2024,"INR 396,937",30,DILIP KUMAR,02-Dec-2024 04:37 PM,2885.pdf (584.00 KB),AOC for Acceptance No 2885 date 11.11.2024,M/S SUPRIYA ENTERPRISES,"396,937",INR,2024_PWDBL_952772_4
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhawan colony sthit aawas No-29 Type-5 me chatigrast farsh ki tiles badalne, chatigrast plaster ko todkar puneh plaster karne ka karya, ek bathroom ki jarjar fitting badalne avem anya vividh marammati karya.",2140/E-Tender/2024-25 dt. 27.08.2024,2024_PWDBL_952772_5,18-Nov-2024,"INR 170,358",30,DILIP KUMAR,18-Nov-2024 05:55 PM,2879.pdf (1783.00 KB),AOC for Acceptance No 2879 date 09.11.2024,M/S TAUFEEQUE AHMAD,"170,358",INR,2024_PWDBL_952772_5
